"time","mean","sd","se"
1,-0.594597136624506,0.344810689903217,0.109038714166819
3,-0.587693603075347,0.343499373898737,0.10862403963618
5,-0.580790069526188,0.342235599127811,0.108224398963622
7,-0.573886535977028,0.341019894135479,0.107839959289761
9,-0.566983002427869,0.339852774780835,0.107470883743567
11,-0.56007946887871,0.338734743273475,0.107117331137658
13,-0.553175935329551,0.337666287211379,0.106779455664054
15,-0.546272401780392,0.336647878623855,0.106457406591529
17,-0.539368868231232,0.335679973023446,0.106151327965797
19,-0.532465334682073,0.334763008470706,0.105861358313767
21,-0.525561801132914,0.333897404655906,0.105587630353157
23,-0.518658267583755,0.333083562001785,0.105330270708755
25,-0.511754734034596,0.332321860791462,0.105089399636643
27,-0.504851200485437,0.331612660325655,0.104865130757682
29,-0.497947666936278,0.330956298113319,0.104657570801577
31,-0.491044133387118,0.330353089099739,0.104466819362772
33,-0.484140599837959,0.329803324936036,0.104292968669448
35,-0.4772370662888,0.329307273293872,0.104136103366818
37,-0.470333532739641,0.328865177229029,0.103996300315867
39,-0.463429999190482,0.328477254597289,0.103873628408645
41,-0.456526465641323,0.328143697525824,0.103768148401096
43,-0.449622932092162,0.327864671943045,0.103679912764392
45,-0.442719398543003,0.327640317169573,0.103608965555582
47,-0.435815864993844,0.327470745572626,0.1035553423083
49,-0.428912331444685,0.327356042285858,0.10351906994417
51,-0.422008797895526,0.327296264996234,0.103500166705414
53,-0.415105264346367,0.3272914437992,0.103498642109047
55,-0.408201730797208,0.327341581122992,0.103514496922943
57,-0.401298197248048,0.327446651722521,0.103547723163906
59,-0.394394663698889,0.327606602742888,0.103598304117749
61,-0.38749113014973,0.327821353852123,0.103666214381272
63,-0.380587596600571,0.328090797442409,0.103751419925896
65,-0.373684063051412,0.328414798898602,0.103853878182574
67,-0.366780529502253,0.328793196932476,0.103973538147491
69,-0.359876995953094,0.329225803980796,0.104110340507945
71,-0.352973462403934,0.32971240666493,0.104264217787686
73,-0.346069928854775,0.330252766309406,0.104435094510904
75,-0.339166395305616,0.330846619516515,0.10462288738393
77,-0.332262861756457,0.331493678793807,0.104827505493669
79,-0.325359328207297,0.332193633231062,0.105048850521676
81,-0.318455794658138,0.332946149223129,0.105286816972739
83,-0.311552261108979,0.333750871234852,0.105541292416771
85,-0.304648727559819,0.334607422604146,0.105812157742761
87,-0.29774519401066,0.33551540637922,0.106099287423532
89,-0.290841660461501,0.336474406185809,0.10640254978998
91,-0.283938126912342,0.337483987120318,0.106721807313514
93,-0.276328587947754,0.336648711849931,0.10645767008075
95,-0.268126904537564,0.333866789806646,0.105577949087769
97,-0.259886165793488,0.331084579703017,0.104698137002109
99,-0.251606371715526,0.328303404395317,0.103818652147654
101,-0.243326577637565,0.325565781697996,0.102952939837883
103,-0.235036162706788,0.322872946919074,0.102101390711492
105,-0.226798487438807,0.320167144680541,0.101245740914317
107,-0.218614188762816,0.317449241735652,0.100386264537804
109,-0.210429890086825,0.314778369075466,0.0995416604431583
111,-0.202245591410834,0.31215573390649,0.098712310382596
113,-0.194061292734844,0.309582562165909,0.0978986020314942
115,-0.185943047363913,0.307063012705921,0.0971018505343934
117,-0.177612730351362,0.304547221597323,0.0963062875323563
119,-0.16928241333881,0.302078160124842,0.0955255017387553
121,-0.160952096326258,0.299656983394879,0.0947598584303072
123,-0.152621779313707,0.297284861372684,0.0940097275825093
125,-0.144291462301155,0.294962977569359,0.0932754834544331
127,-0.136394770192914,0.292291854696609,0.0924308002356267
129,-0.128498078084672,0.289667626746737,0.0916009464935199
131,-0.120601385976431,0.287091579684765,0.0907863288859581
133,-0.11270469386819,0.284565021997438,0.0899873611927823
135,-0.104808001759949,0.282089283455814,0.0892044639245225
137,-0.0969113096517077,0.279665713691415,0.0884380638721409
139,-0.0890146175434665,0.27729568057607,0.0876885935946893
141,-0.0811179254352254,0.274980568396142,0.0869564908419524
143,-0.073221233326984,0.272721775812801,0.086242197909427
145,-0.0653245412187428,0.270520713601034,0.0855461609233358
147,-0.0574278491105016,0.268378802161497,0.0848688290538052
149,-0.0495311570022606,0.266297468800908,0.0842106536548497
151,-0.0416344648940194,0.264278144778571,0.083572087330402
153,-0.0337377727857782,0.262322262118828,0.0829535829263202
155,-0.0258410806775369,0.260431250191633,0.0823555924490723
157,-0.0179443885692957,0.258606532066222,0.0817785659126631
159,-0.0100476964610545,0.256849520645769,0.0812229501163073
161,-0.0021510043528133,0.255161614594177,0.080689187356366
163,0.00574568775542782,0.253544194069508,0.08017771407714
165,0.013642379863669,0.251998616282129,0.0796889594662319
167,0.0215390719719101,0.250526210899302,0.0792233440013495
169,0.0294357640801515,0.249128275321607,0.0787812779565794
171,0.0373324561883927,0.247806069860239,0.0783631598773158
173,0.0452291482966337,0.246560812847743,0.0779693750341373
175,0.053125840404875,0.245393675718027,0.0776002938669719
177,0.0610225325131161,0.244305778094525,0.077256270431837
179,0.0689192246213574,0.243298182927948,0.076937640863261
181,0.0768159167295985,0.242371891727184,0.0766447218661623
183,0.0847126088378398,0.241527839928421,0.076377809251437
185,0.0929714242142085,0.240072873204103,0.0759177083745771
187,0.100774092340778,0.238337261010308,0.0753688596078617
189,0.108576760467347,0.236726069471797,0.0748593561070131
191,0.116379428593916,0.235241855105515,0.0743900063136737
193,0.124050705607086,0.233963839544838,0.0739858623079859
195,0.131721982620255,0.232813792052335,0.0736221853586187
197,0.139393259633424,0.231793617382276,0.0732995778017588
199,0.147064536646594,0.230905036936575,0.0730185839924885
201,0.154735813659763,0.230149574929758,0.0727796859297623
203,0.162491458989448,0.229448823071277,0.0725580887350225
205,0.170247104319132,0.228880536606584,0.072378380775835
207,0.17750575404082,0.228061331604503,0.0721193254081172
209,0.184338935027863,0.226907570059958,0.0717544739723696
211,0.191172116014906,0.225881092380386,0.0714298732288924
213,0.19800529700195,0.224983640753154,0.0711460741057046
215,0.204838477988993,0.224216764505418,0.0709035665430717
217,0.211671658976036,0.223581807245486,0.0707027754272474
219,0.218504839963079,0.223079895428037,0.0705440569744779
221,0.225338020950123,0.222711928563236,0.0704276956348537
223,0.232171201937166,0.222478571264007,0.0703539015774349
225,0.239004382924209,0.222380247293095,0.0703228088077674
227,0.247702677552911,0.218580718026727,0.0691212921559482
229,0.256200909250789,0.215144397341529,0.0680346321423506
231,0.264699140948667,0.211873475623645,0.0670002758746882
233,0.273197372646544,0.208775727011691,0.0660206817514482
235,0.281695604344422,0.205858969337506,0.0650983219881282
237,0.2901938360423,0.203130999296424,0.0642356621162759
239,0.298692067740177,0.200599519053886,0.0634351377744625
241,0.307190299438055,0.198272054927467,0.0626991289932807
243,0.315688531135933,0.196155869238455,0.0620299323203677
245,0.32418676283381,0.194257866917277,0.0614297312864468
247,0.332684994531688,0.192584498942232,0.0609005658699741
249,0.341183226229566,0.191141665152928,0.0604443017640488
251,0.349015755985563,0.189283999014811,0.0598568561511869
253,0.356848285741561,0.187683915438449,0.0593508652963938
255,0.364680815497559,0.186348049765052,0.0589284274787968
257,0.372513345253557,0.185282117037323,0.058591349953583
259,0.380345875009554,0.184490796090454,0.0583411122983524
261,0.388178404765552,0.183977630422859,0.0581788350656922
263,0.39601093452155,0.183744950558087,0.0581052552318581
265,0.403843464277548,0.183793821770049,0.0581207096660393
267,0.411675994033546,0.184124019866367,0.058225127472381
269,0.419508523789544,0.184734036301714,0.0584180316069645
271,0.427341053545541,0.185621112351368,0.0586985496844335
273,0.435173583301539,0.186781300558857,0.059065433409447
275,0.442699931420861,0.187918739231409,0.059425123099849
277,0.449920097903508,0.188981476544468,0.0597611901462206
279,0.45661363404642,0.189565929364527,0.05994601035585
281,0.463307170189331,0.19036399966604,0.0601983823444219
283,0.470000706332242,0.191373014962856,0.0605174609976107
285,0.476694242475154,0.192589659735929,0.0609021978562357
287,0.482967442143729,0.193980413436278,0.0613419927919767
289,0.488820305337968,0.195543572108114,0.0618363069667015
291,0.494673168532206,0.197304821768423,0.0623932630121786
293,0.500526031726445,0.199258909707226,0.0630111998756668
295,0.506378894920683,0.201400222956012,0.0636883425806729
297,0.512231758114922,0.203722857873451,0.0644228242318871
299,0.518084621309161,0.206220687948365,0.0652127074563669
301,0.523937484503399,0.208887428439442,0.0660560048444069
303,0.529682846683939,0.211896381091403,0.067007519219587
305,0.535428208864479,0.215057987063934,0.068007306813306
307,0.541173571045019,0.218365615885645,0.0690532708864086
309,0.546324099360638,0.221198415900819,0.0699490809067795
311,0.551328840131712,0.224242632988422,0.0709117468756625
313,0.55618779335824,0.227500826308807,0.0719420780706189
315,0.561046746584768,0.230911420744943,0.0730206027299476
317,0.565905699811296,0.234467765859946,0.0741452178008498
319,0.570764653037824,0.238163332530239,0.0753138585931628
321,0.575623606264352,0.241991742491582,0.0765245081226349
323,0.58048255949088,0.245946792302651,0.0777752046888745
325,0.585341512717408,0.250022472172928,0.079064047829252
327,0.590200465943936,0.254212980149736,0.0803892028052339
329,0.595059419170464,0.25851273218046,0.0817489037843359
331,0.599918372396992,0.262916368565843,0.0831414558808361
333,0.60477732562352,0.267418757303863,0.0845652362131996
335,0.609636278850049,0.272014994795661,0.0860186941273137
337,0.614495232076577,0.27670040434931,0.0875003507233381
339,0.617744007089148,0.278768403742588,0.0881543095515984
341,0.621018014870323,0.280832573228212,0.0888070572567174
343,0.624317255420099,0.282892945505314,0.0894586041790686
345,0.627616495969875,0.284990931294872,0.0901220455384356
