"","time","dp"
"1",1,65.6908920000002
"2",2,66.0480661333335
"3",3,66.3953381333335
"4",4,66.7215506666667
"5",5,66.9721722666667
"6",6,67.3160970666667
"7",7,67.4925224000001
"8",8,67.6137189333334
"9",9,67.8152482666667
"10",10,68.0185906666667
"11",11,68.1570810666668
"12",12,68.2567997333334
"13",13,68.2540104000002
"14",14,68.3078445333334
"15",15,68.2944557333335
"16",16,68.3626549333335
"17",17,68.3763226666668
"18",18,68.4859434666667
"19",19,68.6188552000002
"20",20,68.5729706666667
"21",21,68.4544240000001
"22",22,68.4114682666667
"23",23,68.3584709333334
"24",24,68.2244434666667
"25",25,68.2262565333335
"26",26,68.3192808000002
"27",27,68.3333669333334
"28",28,68.1453658666667
"29",29,68.0432762666668
"30",30,68.0155224000001
"31",31,67.9118986666667
"32",32,68.0199853333336
"33",33,68.0330952000001
"34",34,67.8873525333335
"35",35,67.7212477333334
"36",36,67.6596034666668
"37",37,67.6424490666667
"38",38,67.5632320000002
"39",39,67.4513797333335
"40",40,67.3795544000001
"41",41,67.3971272000001
"42",42,67.4993562666668
"43",43,67.4141421333333
"44",44,67.3378538666668
"45",45,67.2345090666668
"46",46,67.180396
"47",47,67.2905746666667
"48",48,67.2495714666667
"49",49,67.2439928
"50",50,67.1836037333334
"51",51,67.2336722666667
"52",52,67.2000608000002
"53",53,67.0829088000002
"54",54,67.0222408000002
"55",55,67.0571074666668
"56",56,66.9755194666667
"57",57,66.8368896000002
"58",58,66.6343840000001
"59",59,66.559072
"60",60,66.7011885333335
"61",61,66.8724536000001
"62",62,66.9219642666669
"63",63,66.8537650666669
"64",64,66.8420498666667
"65",65,66.8739877333335
"66",66,66.8746850666668
"67",67,66.8936525333334
"68",68,66.9339584000002
"69",69,66.8861213333333
"70",70,66.8509757333334
"71",71,66.8445602666668
"72",72,66.8684090666668
"73",73,66.8811005333334
"74",74,66.7765005333334
"75",75,66.7932365333335
"76",76,66.7363341333335
"77",77,66.6667402666669
"78",78,66.7526517333334
"79",79,66.7861237333334
"80",80,66.7640880000002
"81",81,66.7942128000002
"82",82,66.8290794666668
"83",83,66.8499994666667
"84",84,66.7569752000001
"85",85,66.7522333333335
"86",86,66.7462362666668
"87",87,66.6096984
"88",88,66.5182082666668
"89",89,66.5254605333335
"90",90,66.6940757333334
"91",91,66.7512570666668
"92",92,66.7209928000002
"93",93,66.7030016000001
"94",94,66.6442861333335
"95",95,66.5859890666669
"96",96,66.5606061333334
"97",97,66.5667426666669
"98",98,66.6982597333335
"99",99,66.6975624000002
"100",100,66.6543277333334
"101",101,66.6328498666667
"102",102,66.6339656000002
"103",103,66.6401021333334
"104",104,66.6090010666667
"105",105,66.6657640000002
"106",106,66.6433098666668
"107",107,66.5797130666668
"108",108,66.5152794666668
"109",109,66.5117928000002
"110",110,66.5240658666669
"111",111,66.5774816000001
"112",112,66.6374522666667
"113",113,66.6671586666668
"114",114,66.5640928000002
"115",115,66.4320178666669
"116",116,66.3813914666669
"117",117,66.3469432000002
"118",118,66.3664685333336
"119",119,66.4618637333335
"120",120,66.4838994666667
"121",121,66.4886413333335
"122",122,66.4371781333334
"123",123,66.3687
"124",124,66.4493117333335
"125",125,66.5783184000002
"126",126,66.5223922666669
"127",127,66.4385728
"128",128,66.4307626666668
"129",129,66.3882253333334
"130",130,66.343596
"131",131,66.4052402666669
"132",132,66.343596
"133",133,66.3293704
"134",134,66.3523824000001
"135",135,66.3108213333333
"136",136,66.2893434666669
"137",137,66.2961773333334
"138",138,66.2929696000002
"139",139,66.3138896000002
"140",140,66.2144498666667
"141",141,66.1409509333334
"142",142,66.2420642666668
"143",143,66.1855802666667
"144",144,66.3147264000001
"145",145,66.4653504
"146",146,66.5572589333335
"147",147,66.5663242666667
