"","time","Q","cond"
"56",56,0.0471697723331475,"5_noise"
"57",57,0.00801711548959938,"5_noise"
"58",58,0.00289432531242406,"5_noise"
"59",59,-0.00585459819783662,"5_noise"
"60",60,-0.00581712170830539,"5_noise"
"61",61,0.0214163547813289,"5_noise"
"62",62,-0.0514872353956274,"5_noise"
"63",63,-0.0821324255727882,"5_noise"
"64",64,-0.143739215749847,"5_noise"
"65",65,-0.0803838725935941,"5_noise"
"66",66,0.0296928038961389,"5_noise"
"67",67,-0.0144806529474344,"5_noise"
"68",68,-0.0861290431246011,"5_noise"
"69",69,-0.0858126333015511,"5_noise"
"70",70,-0.109623956812016,"5_noise"
"71",71,-0.0826694136555735,"5_noise"
"72",72,-0.00592527049943259,"5_noise"
"73",73,0.00192233932360575,"5_noise"
"74",74,-0.0250967175201569,"5_noise"
"75",75,0.0187332923029755,"5_noise"
"76",76,-0.0411998978740942,"5_noise"
"77",77,0.0248053119487465,"5_noise"
"78",78,0.0655670551050918,"5_noise"
"79",79,0.0266933315948208,"5_noise"
"80",80,-0.0727089252488327,"5_noise"
"81",81,-0.0124218487591817,"5_noise"
"82",82,0.122061494397031,"5_noise"
"83",83,0.122796304219968,"5_noise"
"84",84,0.0701153807096094,"5_noise"
"85",85,0.0817285905325708,"5_noise"
"86",86,0.0601487336889055,"5_noise"
"87",87,0.0794326101785363,"5_noise"
"88",88,0.0102946200014605,"5_noise"
"89",89,-0.0999860368421887,"5_noise"
"90",90,-0.0476485603525412,"5_noise"
"91",91,-0.11120788386291,"5_noise"
"92",92,0.0192309259600314,"5_noise"
"93",93,0.0546929357829605,"5_noise"
"94",94,0.0928048122728038,"5_noise"
"95",95,0.192003088762243,"5_noise"
"96",96,0.131512031918775,"5_noise"
"97",97,0.0189999084084118,"5_noise"
"98",98,-0.017921281768749,"5_noise"
"99",99,-0.00184513861231639,"5_noise"
"100",100,-0.0932977954562789,"5_noise"
"101",101,-0.0572779189665399,"5_noise"
"102",102,-0.0551484424767907,"5_noise"
"103",103,-0.162500299320661,"5_noise"
"104",104,-0.0967740228309267,"5_noise"
"105",105,-0.0695405463412783,"5_noise"
"106",106,0.0155715968149523,"5_noise"
"107",107,-0.0302754600286105,"5_noise"
"108",108,0.0517684164610318,"5_noise"
"109",109,0.0916933596172758,"5_noise"
"110",110,0.0745764361070105,"5_noise"
"111",111,0.0730797792632335,"5_noise"
"112",112,0.0125887224194818,"5_noise"
"113",113,-0.0215431344241689,"5_noise"
"114",114,-0.0594405912677283,"5_noise"
"115",115,-0.0554980481114933,"5_noise"
"116",116,0.0609940950446365,"5_noise"
"117",117,0.10803183820118,"5_noise"
"118",118,0.0833837146907138,"5_noise"
"119",119,-0.144467342152941,"5_noise"
"120",120,-0.226854665663308,"5_noise"
"121",121,-0.135884922506965,"5_noise"
"122",122,-0.0863367793508278,"5_noise"
"123",123,-0.102895836194596,"5_noise"
"124",124,-0.0681113259982052,"5_noise"
"125",125,0.00112145086460147,"5_noise"
"126",126,0.109823294393978,"5_noise"
"127",127,0.0868686045901831,"5_noise"
"128",128,0.000874981452986257,"5_noise"
"129",129,0.0641106916490704,"5_noise"
"130",130,-0.0836666648213414,"5_noise"
"131",131,-0.0187573546252394,"5_noise"
"132",132,-0.0189789777622458,"5_noise"
"133",133,-0.069408600899648,"5_noise"
"134",134,-0.144523824036551,"5_noise"
"135",135,-0.260502780507247,"5_noise"
"136",136,-0.0979668036442473,"5_noise"
"137",137,-0.0976305601147706,"5_noise"
"138",138,0.0392435500812213,"5_noise"
"139",139,0.0702624602774186,"5_noise"
"140",140,0.010070170473527,"5_noise"
"141",141,-0.0485879859969,"5_noise"
"142",142,0.0179949241992058,"5_noise"
"143",143,0.0736994343955005,"5_noise"
"144",144,-0.0242883220749995,"5_noise"
"145",145,-0.00847127854550267,"5_noise"
"146",146,0.0325892316505748,"5_noise"
"147",147,-0.0163062581533201,"5_noise"
"148",148,0.129493718709671,"5_noise"
"149",149,0.17208836223917,"5_noise"
"150",150,0.106735805768473,"5_noise"
"151",151,0.155048582631375,"5_noise"
"152",152,0.271281626160754,"5_noise"
"153",153,0.294490403023771,"5_noise"
"154",154,0.252707713220048,"5_noise"
"155",155,0.214830090082646,"5_noise"
"156",156,0.078907400278927,"5_noise"
"157",157,-0.0738907561916663,"5_noise"
"158",158,0.0168198873378264,"5_noise"
"159",159,0.0428179975340267,"5_noise"
"160",160,-0.0571222922698821,"5_noise"
"161",161,-0.012575115406988,"5_noise"
"162",162,0.0842720614560079,"5_noise"
"163",163,0.0362133716519016,"5_noise"
"164",164,0.00224081518150121,"5_noise"
"165",165,0.0752391920445009,"5_noise"
"166",166,0.0243911689071974,"5_noise"
"167",167,-0.0621603208966249,"5_noise"
"168",168,-0.0602899440339109,"5_noise"
"169",169,0.005874566162265,"5_noise"
"170",170,0.00244520969174755,"5_noise"
"171",171,-0.0232988134454293,"5_noise"
"172",172,0.0420288967508442,"5_noise"
"173",173,0.157704073613541,"5_noise"
"174",174,0.162782183809851,"5_noise"
"175",175,0.0808330940058403,"5_noise"
"176",176,-0.0368194624645757,"5_noise"
"177",177,-0.0346701522682576,"5_noise"
"178",178,-0.123313642072184,"5_noise"
"179",179,-0.122837931876182,"5_noise"
"180",180,-0.1621102216799,"5_noise"
"181",181,-0.134996378150392,"5_noise"
"182",182,-0.152511867954302,"5_noise"
"183",183,-0.0583145577580073,"5_noise"
"184",184,-0.0281324475619114,"5_noise"
"185",185,-0.0739596706990049,"5_noise"
"186",186,-0.13596502716951,"5_noise"
"187",187,-0.150412250306719,"5_noise"
"188",188,-0.110746406777226,"5_noise"
"189",189,-0.0185016299143255,"5_noise"
"190",190,0.00498608028176983,"5_noise"
"191",191,0.0632009904779707,"5_noise"
"192",192,0.038712167340754,"5_noise"
"193",193,0.0939982775368632,"5_noise"
"194",194,0.0757854543997457,"5_noise"
"195",195,0.0440443645958463,"5_noise"
"196",196,-0.00652472520806657,"5_noise"
"197",197,0.0246336516549257,"5_noise"
"198",198,0.0330589618509165,"5_noise"
"199",199,0.0946210720471106,"5_noise"
"200",200,0.0683191822433082,"5_noise"
"201",201,0.063076759106106,"5_noise"
"202",202,0.121291669302293,"5_noise"
"203",203,0.172114846165186,"5_noise"
"204",204,0.236187356361187,"5_noise"
"205",205,0.368319599890885,"5_noise"
"206",206,0.35345397675369,"5_noise"
"207",207,0.292843286949783,"5_noise"
"208",208,0.172959263812668,"5_noise"
"209",209,0.101051774008864,"5_noise"
"210",210,0.0147792175382617,"5_noise"
"211",211,0.0206941277343606,"5_noise"
"212",212,0.0871375712639415,"5_noise"
"213",213,0.0917972814600518,"5_noise"
"214",214,0.0482015249897436,"5_noise"
"215",215,0.0387751018523331,"5_noise"
"216",216,0.0961532120486316,"5_noise"
"217",217,0.0875635889114218,"5_noise"
"218",218,0.0680955657742163,"5_noise"
"219",219,0.102461675970421,"5_noise"
"220",220,0.258861119499818,"5_noise"
"221",221,0.190161363029411,"5_noise"
"222",222,0.173064273225388,"5_noise"
"223",223,0.21286958342179,"5_noise"
"224",224,0.270108226951194,"5_noise"
"225",225,0.286064737147287,"5_noise"
"226",226,0.31094711401008,"5_noise"
"227",227,0.318256690873176,"5_noise"
"228",228,0.252346267735981,"5_noise"
"229",229,0.268721177931961,"5_noise"
"230",230,0.338232888128158,"5_noise"
"231",231,0.358233931657764,"5_noise"
"232",232,0.268195775187253,"5_noise"
"233",233,0.114281885383352,"5_noise"
"234",234,-0.106854937753861,"5_noise"
"235",235,-0.0755570942242724,"5_noise"
"236",236,0.0480676826384278,"5_noise"
"237",237,0.0647215261680117,"5_noise"
"238",238,-0.00342036363588327,"5_noise"
"239",239,-0.0534315867729861,"5_noise"
"240",240,0.0202641234232065,"5_noise"
"241",241,0.0505857002859127,"5_noise"
"242",242,0.146317143815488,"5_noise"
"243",243,0.112623520678293,"5_noise"
"244",244,0.0190986975409941,"5_noise"
"245",245,-0.017663192262618,"5_noise"
"246",246,-0.0387609165063877,"5_noise"
"247",247,-0.0917965074164685,"5_noise"
"248",248,-0.0536208983266453,"5_noise"
"249",249,0.0353205774297869,"5_noise"
"250",250,0.0956713865196167,"5_noise"
"251",251,0.0500275289428572,"5_noise"
"252",252,-0.0911509953007387,"5_noise"
"253",253,-0.237210852877707,"5_noise"
"254",254,-0.262771510454678,"5_noise"
"255",255,-0.131571634698251,"5_noise"
"256",256,-0.108737358941611,"5_noise"
"257",257,-0.148663083185195,"5_noise"
"258",258,-0.0805021407621704,"5_noise"
"259",259,-0.0907214650056317,"5_noise"
"260",260,-0.0694213225824983,"5_noise"
"261",261,-0.0412873134925836,"5_noise"
"262",262,0.102185628930551,"5_noise"
"263",263,0.128506571353667,"5_noise"
"264",264,0.108106180443403,"5_noise"
"265",265,0.00151538953311769,"5_noise"
"266",266,-0.0626775347103498,"5_noise"
"267",267,-0.0491875256206239,"5_noise"
"268",268,0.0122790168026128,"5_noise"
"269",269,0.0650986258924402,"5_noise"
"270",270,0.066036634982067,"5_noise"
"271",271,-0.0397173559281025,"5_noise"
"272",272,-0.0118622801715786,"5_noise"
"273",273,-0.0470461377485566,"5_noise"
"274",274,-0.0170990619921276,"5_noise"
"275",275,0.0209370804310998,"5_noise"
"276",276,0.0634361561876277,"5_noise"
"277",277,0.0866888319440561,"5_noise"
"278",278,0.165728174367175,"5_noise"
"279",279,0.14728031679032,"5_noise"
"280",280,0.059238592546629,"5_noise"
"281",281,-0.00579113169674073,"5_noise"
"282",282,-0.0228443226068981,"5_noise"
"283",283,-0.022743113517074,"5_noise"
"284",284,0.103854362239356,"5_noise"
"285",285,0.138543304662377,"5_noise"
"286",286,0.0903890470854987,"5_noise"
"287",287,0.0812854561752168,"5_noise"
"288",288,0.0473567985983554,"5_noise"
"289",289,0.0690753410214753,"5_noise"
"290",290,0.0053008167779095,"5_noise"
"291",291,-0.00463957413216098,"5_noise"
"292",292,0.0773285682908655,"5_noise"
"293",293,0.0592991107139826,"5_noise"
"294",294,0.0635843198039152,"5_noise"
"295",295,0.0675905955601446,"5_noise"
"296",296,0.0584870046501755,"5_noise"
"297",297,0.106006880406615,"5_noise"
"298",298,0.107921156163024,"5_noise"
"299",299,0.100630631919556,"5_noise"
"300",300,0.104497441009288,"5_noise"
"301",301,0.236394650099121,"5_noise"
"302",302,0.237751059188933,"5_noise"
"303",303,0.248172801612057,"5_noise"
"304",304,0.286906277368391,"5_noise"
"305",305,0.198306686458217,"5_noise"
"306",306,0.191574028881246,"5_noise"
"307",307,0.197672304637664,"5_noise"
"308",308,0.121485247061008,"5_noise"
"309",309,0.0366512561507283,"5_noise"
"310",310,0.135913265240659,"5_noise"
"311",311,0.17283367433038,"5_noise"
"312",312,0.172934883420204,"5_noise"
"313",313,0.0925638258431396,"5_noise"
"314",314,-0.0449885650668447,"5_noise"
"315",315,-0.0433532226437976,"5_noise"
"316",316,0.05409571977932,"5_noise"
"317",317,-0.0151180044641586,"5_noise"
"318",318,0.0435592046254829,"5_noise"
"319",319,0.0584438803819921,"5_noise"
"320",320,-0.00491224386155875,"5_noise"
"321",321,-0.02614943477164,"5_noise"
"322",322,0.0350381743180781,"5_noise"
"323",323,0.0429495167411105,"5_noise"
"324",324,0.00790512583092751,"5_noise"
"325",325,0.108980201587372,"5_noise"
"326",326,0.099597677343785,"5_noise"
"327",327,0.0550695531002192,"5_noise"
"328",328,0.0864112955235454,"5_noise"
"329",329,0.00687703794656847,"5_noise"
"330",330,-0.0380694862968988,"5_noise"
"331",331,-0.0304370772072713,"5_noise"
"332",332,-0.0173654681172338,"5_noise"
"333",333,-0.0797453256941157,"5_noise"
"334",334,-0.00377424993769826,"5_noise"
"335",335,0.0505794924855369,"5_noise"
"336",336,-0.0099872984248307,"5_noise"
"337",337,0.0591499106651039,"5_noise"
"338",338,0.140141786421419,"5_noise"
"339",339,0.0555867288445445,"5_noise"
"340",340,-0.0201819287322251,"5_noise"
"341",341,0.0256643470242108,"5_noise"
"342",342,0.153238089447339,"5_noise"
"343",343,0.169656898537057,"5_noise"
"344",344,0.165155707626885,"5_noise"
"345",345,0.185061183383419,"5_noise"
"346",346,0.0540637258065411,"5_noise"
"347",347,-0.0537822651038462,"5_noise"
"348",348,-0.0423842560140114,"5_noise"
"349",349,0.0913260197425201,"5_noise"
"350",350,0.113323495498946,"5_noise"
"351",351,0.0551276379221726,"5_noise"
"352",352,-0.0644335529881981,"5_noise"
"353",353,-0.11746914389818,"5_noise"
"354",354,0.0024339318580513,"5_noise"
"355",355,0.01773700761459,"5_noise"
"356",356,-0.0421324499623007,"5_noise"
"357",357,-0.154580840872371,"5_noise"
"358",358,-0.169263098449332,"5_noise"
"359",359,-0.119930156026108,"5_noise"
"360",360,-0.120107880269689,"5_noise"
"361",361,-0.0711933378466367,"5_noise"
"362",362,0.0397838712431776,"5_noise"
"363",363,-0.00195491966709138,"5_noise"
"364",364,-0.04564624391057,"5_noise"
"365",365,0.00647603184585133,"5_noise"
"366",366,0.0446516409356746,"5_noise"
"367",367,0.109883783358905,"5_noise"
"368",368,-0.00708831949928346,"5_noise"
"369",369,-0.0723182890242801,"5_noise"
"370",370,-0.101844791882459,"5_noise"
"371",371,-0.232903028073871,"5_noise"
"372",372,-0.183491397598656,"5_noise"
"373",373,-0.136171767123544,"5_noise"
"374",374,-0.0602614699816459,"5_noise"
"375",375,-0.0500399728399362,"5_noise"
"376",376,-0.0311715423646322,"5_noise"
"377",377,0.0320472881103865,"5_noise"
"378",378,0.102657851918982,"5_noise"
"379",379,0.126965482394185,"5_noise"
"380",380,0.0595040462027012,"5_noise"
"381",381,-0.0693227233221949,"5_noise"
"382",382,-0.115306292846879,"5_noise"
"383",383,-0.0545978623716807,"5_noise"
"384",384,0.102482034770128,"5_noise"
"385",385,0.20740139857853,"5_noise"
"386",386,0.22696716238714,"5_noise"
"387",387,0.233562526195551,"5_noise"
"388",388,0.18994989000405,"5_noise"
"389",389,0.137829787145863,"5_noise"
"390",390,0.0592110176210781,"5_noise"
"391",391,-0.0293098852371331,"5_noise"
"392",392,-0.0844982547619083,"5_noise"
"393",393,-0.136897290953415,"5_noise"
"394",394,-0.0494112604782003,"5_noise"
"395",395,0.0705705033303062,"5_noise"
"396",396,0.0409045338055023,"5_noise"
"397",397,0.0603308309473178,"5_noise"
"398",398,0.0684603280891224,"5_noise"
"399",399,0.0241503585644283,"5_noise"
"400",400,0.0108019890395326,"5_noise"
"401",401,-0.0336474471520559,"5_noise"
"402",402,-0.0264942166768491,"5_noise"
"403",403,-0.0961871195350468,"5_noise"
"404",404,-0.116787755726341,"5_noise"
"405",405,-0.0757441252513287,"5_noise"
"406",406,-0.136790094776117,"5_noise"
"407",407,-0.0915624643010103,"5_noise"
"408",408,0.0395766328408828,"5_noise"
"409",409,0.0528663966495075,"5_noise"
"410",410,0.0389601604579157,"5_noise"
"411",411,0.0497395242664072,"5_noise"
"412",412,0.0585663547415184,"5_noise"
"413",413,0.113556651883427,"5_noise"
"414",414,0.204529349025231,"5_noise"
"415",415,0.195225512833834,"5_noise"
"416",416,0.171417143308844,"5_noise"
"417",417,0.00814210711756003,"5_noise"
"418",418,-0.0812155957407381,"5_noise"
"419",419,0.0539680347344689,"5_noise"
"420",420,0.131412465209576,"5_noise"
"421",421,0.044146762351382,"5_noise"
"422",422,-0.0202464071734137,"5_noise"
"423",423,-0.126619043364714,"5_noise"
"424",424,-0.205098346222988,"5_noise"
"425",425,-0.159452315747894,"5_noise"
"426",426,-0.0153428186059865,"5_noise"
"427",427,-0.0671839881307827,"5_noise"
"428",428,-0.0692355576557668,"5_noise"
"429",429,-0.102946060513757,"5_noise"
"430",430,-0.0817066967052563,"5_noise"
"431",431,-0.0254611995634443,"5_noise"
"432",432,-0.0219341024216499,"5_noise"
"433",433,0.00753379472025895,"5_noise"
"434",434,0.104643025195481,"5_noise"
"435",435,0.0989653223372691,"5_noise"
"436",436,0.0932876194789861,"5_noise"
"437",437,0.129449916620881,"5_noise"
"438",438,0.0850004804293923,"5_noise"
"439",439,0.0865750442379911,"5_noise"
"440",440,0.109488008046311,"5_noise"
"441",441,0.154436705188325,"5_noise"
"442",442,0.207195535663619,"5_noise"
"443",443,0.129274099472027,"5_noise"
"444",444,0.0983529299472344,"5_noise"
"445",445,0.0706394937557399,"5_noise"
"446",446,0.0112671242309553,"5_noise"
"447",447,0.0174440880393512,"5_noise"
"448",448,0.121247718514574,"5_noise"
"449",449,0.191997748989666,"5_noise"
"450",450,0.164005379464781,"5_noise"
"451",451,0.0480095432732889,"5_noise"
"452",452,0.127267040415195,"5_noise"
"453",453,0.0832360042238059,"5_noise"
"454",454,0.150917768032296,"5_noise"
"455",455,0.242169398507419,"5_noise"
"456",456,0.184052228982623,"5_noise"
"457",457,-0.00641880720887733,"5_noise"
"458",458,0.0322538899328388,"5_noise"
"459",459,0.00816658707474238,"5_noise"
"460",460,-0.0661287157834514,"5_noise"
"461",461,-0.0144856186414505,"5_noise"
"462",462,0.114422011833458,"5_noise"
"463",463,0.115996575642171,"5_noise"
"464",464,0.0804730061172687,"5_noise"
"465",465,0.103804369925788,"5_noise"
"466",466,0.160328800400877,"5_noise"
"467",467,0.140704430875996,"5_noise"
"468",468,0.100996861351312,"5_noise"
"469",469,0.0460874251598992,"5_noise"
"470",470,0.00414838896821657,"5_noise"
"471",471,0.020088019443514,"5_noise"
"472",472,0.0361671165853221,"5_noise"
"473",473,0.0947835470606432,"5_noise"
"474",474,0.172646377535538,"5_noise"
"475",475,0.253159074677447,"5_noise"
"476",476,0.235766171819351,"5_noise"
"477",477,0.13943513562796,"5_noise"
"478",478,0.0933120994363816,"5_noise"
"479",479,0.0611357299115722,"5_noise"
"480",480,0.0613156270533876,"5_noise"
"481",481,0.114213924195093,"5_noise"
"482",482,0.145913288003801,"5_noise"
"483",483,0.162829185145497,"5_noise"
"484",484,0.0390232156208112,"5_noise"
"485",485,-0.0560526205707761,"5_noise"
"486",486,-0.0073383234288813,"5_noise"
"487",487,0.135934373712939,"5_noise"
"488",488,0.167354804188228,"5_noise"
"489",489,0.0909675013298453,"5_noise"
"490",490,0.061956764199621,"5_noise"
"491",491,0.0464742937360225,"5_noise"
"492",492,0.0731107566057086,"5_noise"
"493",493,0.00979121947540817,"5_noise"
"494",494,0.025688749011595,"5_noise"
"495",495,-0.0330283881184109,"5_noise"
"496",496,-0.151855658582225,"5_noise"
"497",497,-0.221172262379248,"5_noise"
"498",498,-0.222708066176149,"5_noise"
"499",499,-0.262039336639672,"5_noise"
"500",500,-0.288539673770175,"5_noise"
"501",501,-0.23819387756699,"5_noise"
"502",502,-0.184082481364207,"5_noise"
"503",503,-0.11351401849441,"5_noise"
"504",504,0.0128411110418806,"5_noise"
"505",505,0.0598397072450731,"5_noise"
"506",506,0.157046303448065,"5_noise"
"507",507,0.275172899650946,"5_noise"
"508",508,0.275450162520645,"5_noise"
"509",509,0.275309025390527,"5_noise"
"510",510,0.24085908826012,"5_noise"
"511",511,0.153272351129809,"5_noise"
"512",512,0.143508013999485,"5_noise"
"513",513,0.0217519435356791,"5_noise"
"514",514,0.0617772064055654,"5_noise"
"515",515,0.0418318026085668,"5_noise"
"516",516,-0.0556570678550576,"5_noise"
"517",517,-0.101682738318852,"5_noise"
"518",518,-0.0645862754490715,"5_noise"
"519",519,-0.178811145912776,"5_noise"
"520",520,-0.136554416376488,"5_noise"
"521",521,-0.00224968683989563,"5_noise"
"522",522,0.0248051760297914,"5_noise"
"523",523,0.00346510556608032,"5_noise"
"524",524,0.0175495684357528,"5_noise"
"525",525,0.04083883130546,"5_noise"
"526",526,0.0984368941750586,"5_noise"
"527",527,0.285181090378235,"5_noise"
"528",528,0.269559153247813,"5_noise"
"529",529,0.3284124161174,"5_noise"
"530",530,0.281689412320711,"5_noise"
"531",531,0.172066941856889,"5_noise"
"532",532,0.13454873805988,"5_noise"
"533",533,0.191170534263066,"5_noise"
"534",534,0.274290997132565,"5_noise"
"535",535,0.280146926668942,"5_noise"
"536",536,0.351273256205437,"5_noise"
"537",537,0.368983852408522,"5_noise"
"538",538,0.388368048611511,"5_noise"
"539",539,0.370793578147709,"5_noise"
"540",540,0.454332441017493,"5_noise"
"541",541,0.504817703887189,"5_noise"
"542",542,0.543029900090177,"5_noise"
"543",543,0.603138362959867,"5_noise"
"544",544,0.532148159162954,"5_noise"
"545",545,0.402024088699243,"5_noise"
"546",546,0.357811484902233,"5_noise"
"547",547,0.346931414438716,"5_noise"
"548",548,0.418476143974898,"5_noise"
"549",549,0.425029406844511,"5_noise"
"550",550,0.351110403047791,"5_noise"
"551",551,0.414844999250779,"5_noise"
"552",552,0.509122795453764,"5_noise"
"553",553,0.534225124990042,"5_noise"
"554",554,0.485689054526441,"5_noise"
"555",555,0.469927650729438,"5_noise"
"556",556,0.567971046932616,"5_noise"
"557",557,0.525850443135511,"5_noise"
"558",558,0.428640506005306,"5_noise"
"559",559,0.44328283554149,"5_noise"
"560",560,0.561688365077776,"5_noise"
"561",561,0.550110961280967,"5_noise"
"562",562,0.550109290817147,"5_noise"
"563",563,0.589576687020252,"5_noise"
"564",564,0.545503549889824,"5_noise"
"565",565,0.45777734609303,"5_noise"
"566",566,0.426395675629509,"5_noise"
"567",567,0.405613471832296,"5_noise"
"568",568,0.373673934701994,"5_noise"
"569",569,0.296407730904996,"5_noise"
"570",570,0.360560727108269,"5_noise"
"571",571,0.379805456644449,"5_noise"
"572",572,0.356652319514238,"5_noise"
"573",573,0.343959182383936,"5_noise"
"574",574,0.361948711920341,"5_noise"
"575",575,0.420523041456523,"5_noise"
"576",576,0.350090704326306,"5_noise"
"577",577,0.2605514338627,"5_noise"
"578",578,0.257481496732277,"5_noise"
"579",579,0.126381159601883,"5_noise"
"580",580,0.0425600224717645,"5_noise"
"581",581,0.0213594186746492,"5_noise"
"582",582,0.0860702815443489,"5_noise"
"583",583,0.28118247774743,"5_noise"
"584",584,0.268489340617128,"5_noise"
"585",585,0.220650603486805,"5_noise"
"586",586,0.226088133023196,"5_noise"
"587",587,0.207118995892881,"5_noise"
"588",588,0.157746125429065,"5_noise"
"589",589,0.143100454965667,"5_noise"
"590",590,0.0859174511685572,"5_noise"
"591",591,0.00209631403814015,"5_noise"
"592",592,-0.00208935642546176,"5_noise"
"593",593,0.0449092397777165,"5_noise"
"594",594,0.0626198359807162,"5_noise"
"595",595,0.0736360321835021,"5_noise"
"596",596,0.0108743617199975,"5_noise"
"597",597,0.0140804245895748,"5_noise"
"598",598,0.0898091541261645,"5_noise"
"599",599,0.025931750329054,"5_noise"
"600",600,-0.0150731201344591,"5_noise"
"601",601,-0.0166089239314595,"5_noise"
"602",602,-0.0379489943950711,"5_noise"
"603",603,0.0171386684746214,"5_noise"
"604",604,0.0623241980110012,"5_noise"
"605",605,-1.90724527157349e-05,"5_noise"
"606",606,-0.077006342916323,"5_noise"
"607",607,-0.105040813380134,"5_noise"
"608",608,-0.143535283843841,"5_noise"
"609",609,-0.163341220974045,"5_noise"
"610",610,-0.163342891437552,"5_noise"
"611",611,-0.146190161901277,"5_noise"
"612",612,-0.0867155023047522,"5_noise"
"613",613,-0.156108042708144,"5_noise"
"614",614,-0.174734716444927,"5_noise"
"615",615,-0.135203790181723,"5_noise"
"616",616,-0.0895363305850019,"5_noise"
"617",617,-0.0653467376551937,"5_noise"
"618",618,-0.0968043447251823,"5_noise"
"619",619,-0.0695464851285585,"5_noise"
"620",620,-0.0142558255321426,"5_noise"
"621",621,-0.0292563659353285,"5_noise"
"622",622,-0.0562510396721159,"5_noise"
"623",623,0.00224735325769732,"5_noise"
"624",624,-0.0621243871456977,"5_noise"
"625",625,-0.0983238608824629,"5_noise"
"626",626,-0.0819444012859486,"5_noise"
"627",627,0.00430785831066405,"5_noise"
"628",628,-0.0152950820928305,"5_noise"
"629",629,-0.0276457558294149,"5_noise"
"630",630,-0.0394385628994878,"5_noise"
"631",631,-0.0640623033029792,"5_noise"
"632",632,-0.11434791037318,"5_noise"
"633",633,-0.0649148507765498,"5_noise"
"634",634,-0.0850756578465417,"5_noise"
"635",635,-0.0728801982501219,"5_noise"
"636",636,-0.00434020532011581,"5_noise"
"637",637,-0.00943861239020227,"5_noise"
"638",638,-0.0618162194603936,"5_noise"
"639",639,-0.0246562265303719,"5_noise"
"640",640,-0.0142738336004523,"5_noise"
"641",641,-0.0267639740038316,"5_noise"
"642",642,0.0621381522593684,"5_noise"
"643",643,0.09929814518939,"5_noise"
"644",644,0.018887738119108,"5_noise"
"645",645,0.092727464382516,"5_noise"
"646",646,0.184418923978928,"5_noise"
"647",647,0.0987087835755562,"5_noise"
"648",648,-0.0104317568277392,"5_noise"
"649",649,-0.0904237638978356,"5_noise"
"650",650,-0.0924539043014048,"5_noise"
"651",651,-0.0784453780381013,"5_noise"
"652",652,0.0414183482252243,"5_noise"
"653",653,-0.0180720588447697,"5_noise"
"654",654,-0.0930432659148407,"5_noise"
"655",655,-0.181542739651651,"5_noise"
"656",656,-0.0689312800550226,"5_noise"
"657",657,-0.0454390204586204,"5_noise"
"658",658,-0.0297568941952988,"5_noise"
"659",659,0.00545056540131417,"5_noise"
"660",660,0.0195985583311284,"5_noise"
"661",661,0.0944145512611485,"5_noise"
"662",662,-0.0325777224755341,"5_noise"
"663",663,-0.0155009295457135,"5_noise"
"664",664,0.0385345300506856,"5_noise"
"665",665,0.0551929229807043,"5_noise"
"666",666,0.0556731825772119,"5_noise"
"667",667,0.128118242173936,"5_noise"
