"","time","Q","cond"
"7345",7345,86.3312287353443,"2_trend"
"7346",7346,86.3347195429648,"2_trend"
"7347",7347,86.3382103505854,"2_trend"
"7348",7348,86.341701158206,"2_trend"
"7349",7349,86.3451919658265,"2_trend"
"7350",7350,86.3486827734471,"2_trend"
"7351",7351,86.3521735810676,"2_trend"
"7352",7352,86.3556643886882,"2_trend"
"7353",7353,86.3591551963088,"2_trend"
"7354",7354,86.3626460039293,"2_trend"
"7355",7355,86.3661368115499,"2_trend"
"7356",7356,86.3696276191705,"2_trend"
"7357",7357,86.373118426791,"2_trend"
"7358",7358,86.3766092344116,"2_trend"
"7359",7359,86.3801000420321,"2_trend"
"7360",7360,86.3835908496527,"2_trend"
"7361",7361,86.3870816572733,"2_trend"
"7362",7362,86.3905724648938,"2_trend"
"7363",7363,86.3940632725144,"2_trend"
"7364",7364,86.397554080135,"2_trend"
"7365",7365,86.4010448877555,"2_trend"
"7366",7366,86.4045356953761,"2_trend"
"7367",7367,86.4080265029966,"2_trend"
"7368",7368,86.4115173106172,"2_trend"
"7369",7369,86.4150081182378,"2_trend"
"7370",7370,86.4184989258583,"2_trend"
"7371",7371,86.4219897334789,"2_trend"
"7372",7372,86.4254805410995,"2_trend"
"7373",7373,86.42897134872,"2_trend"
"7374",7374,86.4324621563406,"2_trend"
"7375",7375,86.4359529639611,"2_trend"
"7376",7376,86.4394437715817,"2_trend"
"7377",7377,86.4429345792023,"2_trend"
"7378",7378,86.4464253868228,"2_trend"
"7379",7379,86.4499161944434,"2_trend"
"7380",7380,86.453407002064,"2_trend"
"7381",7381,86.4568978096845,"2_trend"
"7382",7382,86.4603886173051,"2_trend"
"7383",7383,86.4638794249256,"2_trend"
"7384",7384,86.4673702325462,"2_trend"
"7385",7385,86.4708610401668,"2_trend"
"7386",7386,86.4743518477873,"2_trend"
"7387",7387,86.4778426554079,"2_trend"
"7388",7388,86.4813334630284,"2_trend"
"7389",7389,86.484824270649,"2_trend"
"7390",7390,86.4883150782696,"2_trend"
"7391",7391,86.4918058858901,"2_trend"
"7392",7392,86.4952966935107,"2_trend"
"7393",7393,86.4987875011313,"2_trend"
"7394",7394,86.5022783087518,"2_trend"
"7395",7395,86.5057691163724,"2_trend"
"7396",7396,86.509259923993,"2_trend"
"7397",7397,86.5127507316135,"2_trend"
