"time","mean","sd","se"
1,-0.00374163642272949,0.285129881760316,0.116403786788812
2,-0.0382111038813449,0.334048053138463,0.136374546626559
3,-0.079119281895611,0.395910289230284,0.161629698755317
4,-0.142667548798729,0.421253616308995,0.171976068709867
5,-0.19496550514638,0.482048997931268,0.196795679325258
6,-0.205958084827166,0.534566791671938,0.218235978838821
7,-0.217880441174835,0.552825555346467,0.225690087894931
8,-0.221667241966887,0.620821726767787,0.253449408635772
9,-0.25158079831441,0.667000787089127,0.272301931067187
10,-0.237748310217507,0.693162246216406,0.282982302031939
11,-0.263570844342873,0.691275318199753,0.282211966894912
12,-0.28151351124594,0.649917649990182,0.265327769550783
13,-0.320306445371379,0.682378315674176,0.278579780823592
14,-0.331020090052177,0.690614636017329,0.281942244523398
15,-0.306425424733176,0.607824497827038,0.248143312139944
16,-0.299775469413977,0.518199342706255,0.211553995779326
17,-0.299029603539285,0.460026005798308,0.187804830436078
18,-0.316856049331365,0.44120056670835,0.180119377110371
19,-0.29091320512338,0.404551174257127,0.16515732529562
20,-0.267899162582003,0.409425275624974,0.167147168846591
21,-0.24344396337414,0.380756968140951,0.155443381325747
22,-0.226450229721653,0.290755536188713,0.118700450591946
23,-0.234839431624656,0.269449459990371,0.11000228140748
24,-0.228445164639054,0.280152446378768,0.114371757303401
25,-0.205175432097766,0.313601995260643,0.128027478451214
26,-0.207125922889638,0.314133707284824,0.128244548976105
27,-0.26686210090384,0.303220208011957,0.123789131554978
28,-0.247799612807174,0.299066794533529,0.122093507602821
29,-0.279200813599011,0.241830997169875,0.0987270911757728
30,-0.338611569946578,0.235641722202508,0.0962003302511345
31,-0.312157348516381,0.226983419513261,0.0926655929799305
32,-0.263969571530611,0.206959040218663,0.084490674365311
33,-0.237375882878197,0.172160357899783,0.0702841717982331
34,-0.200670862559193,0.14032193026491,0.0572861881452389
35,-0.202342418351045,0.091514198568052,0.0373605151185777
36,-0.220749974698704,0.0862934187632396,0.0352291406883748
37,-0.20029282049077,0.0955384215778092,0.0390033972827565
38,-0.221326998504956,0.0961874964794133,0.0392683810017193
39,-0.261584332074825,0.130179974622133,0.0531457520921148
40,-0.248937311200118,0.0920667912336916,0.037586110129648
41,-0.185013045325342,0.115625302287632,0.047203831993293
42,-0.159418868895204,0.0908574137935858,0.0370923838571992
43,-0.152373757465091,0.0514942061176591,0.0210224216163281
44,-0.128313713812611,0.0328326119375477,0.0134038576949673
45,-0.115620203493551,0.0922584023015586,0.0376643350205386
46,-0.119267538174431,0.0850920893790657,0.0347387000210018
47,-0.172797450077467,0.113369117484575,0.0462827484044745
48,-0.154827450869564,0.0928527854660361,0.0379069909313171
49,-0.129210029439235,0.0454367344846883,0.0185494691776345
50,-0.118840964120195,0.0693814408549139,0.0283248546189382
51,-0.11198180935673,0.0945974203595375,0.0386192351440726
52,-0.0558909201486499,0.103406825977435,0.0422156599275821
53,-0.0956368776074001,0.14818624799017,0.0604967824122411
54,-0.150236033399307,0.120913950772797,0.0493629136962259
55,-0.168341411413636,0.0922216778383178,0.0376493423212023
56,-0.161947145539004,0.120132003451217,0.049043685038958
57,-0.138654169664327,0.144117428510831,0.0588356938155946
58,-0.145927637122874,0.151225367233739,0.0617374976479437
59,-0.172517236803894,0.121777941780581,0.0497156365481302
60,-0.190506393707076,0.137742376630635,0.0562330897838864
