"time","mean","sd","se"
1,75.5631060627627,29.5745801820082,12.0737718004913
2,75.5660456054095,29.5759438347071,12.0743285093744
3,75.5689851480565,29.5773076588488,12.0748852882487
4,75.5719246907035,29.5786716544093,12.0754421371045
5,75.5748642333503,29.5800358213647,12.075999055932
6,75.5778037759974,29.5814001596918,12.0765560447216
7,75.5807433186442,29.5827646693664,12.0771131034636
8,75.5836828612912,29.5841293503652,12.0776702321484
9,75.5866224039382,29.5854942026643,12.0782274307662
10,75.5895619465851,29.5868592262398,12.0787846993074
11,75.592501489232,29.5882244210684,12.0793420377623
12,75.5954410318791,29.5895897871262,12.0798994461213
13,75.5983805745259,29.5909553243893,12.0804569243745
14,75.6013201171729,29.5923210328343,12.0810144725124
15,75.6042596598197,29.5936869124372,12.0815720905253
16,75.6071992024667,29.5950529631748,12.0821297784036
17,75.6101387451138,29.596419185023,12.0826875361375
18,75.6130782877606,29.597785577958,12.0832453637173
19,75.6160178304076,29.5991521419566,12.0838032611336
20,75.6189573730546,29.6005188769947,12.0843612283764
21,75.6218969157014,29.6018857830485,12.0849192654361
22,75.6248364583485,29.6032528600948,12.0854773723032
23,75.6277760009953,29.6046201081094,12.0860355489678
24,75.6307155436423,29.6059875270691,12.0865937954204
25,75.6336550862893,29.6073551169499,12.0871521116513
26,75.6365946289361,29.608722877728,12.0877104976507
27,75.6395341715831,29.6100908093802,12.0882689534092
28,75.6424737142301,29.6114589118824,12.0888274789169
29,75.645413256877,29.6128271852109,12.0893860741642
30,75.648352799524,29.6141956293423,12.0899447391414
31,75.6512923421708,29.6155642442526,12.0905034738389
32,75.6542318848178,29.6169330299186,12.091062278247
33,75.6571714274648,29.6183019863163,12.0916211523561
34,75.6601109701117,29.6196711134218,12.0921800961563
35,75.6630505127587,29.621040411212,12.0927391096383
36,75.6659900554057,29.6224098796629,12.0932981927922
37,75.6689295980525,29.6237795187506,12.0938573456083
38,75.6718691406995,29.6251493284519,12.0944165680771
39,75.6748086833465,29.6265193087429,12.0949758601889
40,75.6777482259934,29.6278894595998,12.0955352219339
41,75.6806877686404,29.6292597809993,12.0960946533026
42,75.6836273112872,29.6306302729173,12.0966541542853
43,75.6865668539342,29.6320009353306,12.0972137248723
44,75.6895063965812,29.6333717682153,12.097773365054
45,75.6924459392281,29.6347427715476,12.0983330748206
46,75.6953854818751,29.6361139453042,12.0988928541627
47,75.6983250245221,29.6374852894612,12.0994527030704
48,75.7012645671689,29.6388568039948,12.1000126215341
49,75.7042041098159,29.6402284888819,12.1005726095443
50,75.7071436524627,29.6416003440981,12.1011326670911
51,75.7100831951097,29.6429723696204,12.1016927941651
52,75.7130227377567,29.644344565425,12.1022529907565
53,75.7159622804036,29.6457169314879,12.1028132568555
54,75.7189018230506,29.6470894677859,12.1033735924528
55,75.7218413656976,29.6484621742952,12.1039339975385
56,75.7247809083445,29.6498350509919,12.104494472103
57,75.7277204509915,29.6512080978528,12.1050550161366
58,75.7306599936383,29.6525813148538,12.1056156296298
59,75.7335995362853,29.6539547019718,12.1061763125728
60,75.7365390789323,29.6553282591829,12.1067370649561
61,75.7394786215792,29.6567019864631,12.1072978867698
62,75.7424181642261,29.6580758837895,12.1078587780046
63,75.7453577068732,29.659449951138,12.1084197386506
64,75.74829724952,29.6608241884848,12.1089807686981
65,75.751236792167,29.6621985958068,12.1095418681377
66,75.7541763348138,29.6635731730799,12.1101030369596
67,75.7571158774608,29.6649479202809,12.1106642751542
68,75.7600554201078,29.6663228373859,12.1112255827118
69,75.7629949627547,29.6676979243711,12.1117869596228
70,75.7659345054017,29.6690731812134,12.1123484058776
71,75.7688740480487,29.6704486078888,12.1129099214665
72,75.7718135906955,29.6718242043737,12.1134715063798
73,75.7747531333425,29.6731999706446,12.114033160608
74,75.7776926759894,29.6745759066777,12.1145948841413
75,75.7806322186364,29.6759520124498,12.1151566769703
76,75.7835717612834,29.677328287937,12.1157185390851
77,75.7865113039302,29.6787047331154,12.1162804704761
78,75.7894508465772,29.680081347962,12.1168424711339
79,75.7923903892242,29.6814581324529,12.1174045410486
80,75.7953299318711,29.6828350865642,12.1179666802106
81,75.7982694745181,29.6842122102728,12.1185288886104
82,75.8012090171649,29.6855895035547,12.1190911662382
83,75.8041485598119,29.6869669663867,12.1196535130846
84,75.8070905747603,29.6883397110876,12.1202139337619
85,75.8099745828324,29.689638071115,12.1207439870235
86,75.8128585909047,29.6909365833098,12.1212741024072
87,75.8157425989768,29.6922352476514,12.1218042799045
88,75.8186266070491,29.6935340641204,12.1223345195076
89,75.8215106151211,29.6948330326963,12.1228648212081
90,75.8243946231934,29.6961321533597,12.1233951849981
91,75.8272786312655,29.6974314260902,12.1239256108691
92,75.8301626393378,29.6987308508682,12.1244560988133
93,75.8330466474099,29.7000304276733,12.1249866488223
94,75.8359306554822,29.701330156486,12.1255172608882
95,75.8388146635542,29.702630037286,12.1260479350026
96,75.8416986716265,29.7039300700537,12.1265786711575
97,75.8445826796986,29.7052302547686,12.1271094693447
98,75.8474666877709,29.7065305914114,12.1276403295562
99,75.850345919953,29.7078269564309,12.1281695683592
100,75.8532251521352,29.7091234742121,12.1286988695269
101,75.8561043843173,29.7104201447347,12.1292282330511
102,75.8589801725447,29.7117192319655,12.1297585831922
103,75.8618509147383,29.7130151647754,12.1302876455464
104,75.8647216569318,29.7143112510748,12.1308167705624
105,75.8675923991256,29.7156074908438,12.1313459582321
106,75.8704631413192,29.7169038840618,12.1318752085472
107,75.873333883513,29.7182004307093,12.1324045214995
108,75.8762046257065,29.7194971307657,12.1329338970808
109,75.8790753679003,29.7207939842114,12.133463335283
110,75.8819461100939,29.7220909910258,12.1339928360976
111,75.8848168522876,29.7233881511893,12.1345223995169
112,75.8876875944812,29.7246854646814,12.1350520255322
