,time,dp
223,223,56.09349333
224,224,55.9580712
225,225,55.92222827
226,226,55.93031733
227,227,56.02557307
228,228,56.09265653
229,229,56.12054987
230,230,56.23100747
231,231,56.14774587
232,232,56.03017547
233,233,56.03435947
234,234,56.15290613
235,235,56.25541413
236,236,56.1990696
237,237,56.12654693
238,238,56.197396
239,239,56.2630848
240,240,56.23616773
241,241,56.20297467
242,242,56.145096
243,243,56.0840096
244,244,56.04705093
245,245,55.95040053
246,246,55.9417536
247,247,55.95109787
248,248,56.0271072
249,249,56.07508373
250,250,56.08707787
251,251,56.1028376
252,252,56.0764784
253,253,56.03826453
254,254,56.04663253
255,255,56.12013147
256,256,56.18219413
257,257,56.1413304
258,258,56.1233392
259,259,56.04579573
260,260,55.94370613
261,261,56.00758187
262,262,56.0220864
263,263,55.99963227
264,264,56.053048
265,265,56.0957248
266,266,56.04872453
267,267,55.96448667
268,268,55.95054
269,269,55.925436
270,270,56.02613093
271,271,56.0978168
272,272,56.10632427
273,273,56.1237576
274,274,56.11734213
275,275,56.02780453
276,276,55.96364987
277,277,55.98205947
278,278,56.09140133
279,279,56.12110773
280,280,56.07996507
281,281,56.00437413
282,282,56.05569787
283,283,55.9513768
284,284,56.08498587
285,285,56.15667173
286,286,56.1254312
287,287,56.08679893
288,288,56.10757947
289,289,56.06713413
290,290,56.09753787
291,291,56.1551376
292,292,56.14955893
293,293,56.13477547
294,294,56.15206933
295,295,56.24690667
296,296,56.21817653
297,297,56.13059147
298,298,56.109532
299,299,56.0944696
300,300,56.1358912
301,301,56.1212472
302,302,56.21929227
303,303,56.28749147
304,304,56.2576456
305,305,56.09670107
306,306,56.07508373
307,307,55.94900587
308,308,55.84984507
309,309,55.92180987
310,310,55.86532587
311,311,55.89935573
312,312,56.0141368
313,313,56.09000667
314,314,56.06532107
315,315,55.97536507
316,316,55.95123733
317,317,56.00311893
318,318,56.130452
319,319,56.25081173
320,320,56.16127413
321,321,56.11190293
322,322,55.9722968
323,323,56.03198853
324,324,56.06573947
325,325,56.09921147
326,326,56.14621173
327,327,56.1622504
328,328,56.214132
329,329,56.19307253
330,330,56.2229184
331,331,56.18052053
332,332,56.15081413
333,333,56.12445493
334,334,56.01776293
335,335,56.08428853
336,336,56.04077493
337,337,56.05862667
338,338,56.08303333
339,339,56.0936328
340,340,56.09809573
341,341,56.07327067
342,342,56.00758187
343,343,56.10046667
344,344,56.19335147
345,345,56.1702
346,346,56.24537253
347,347,56.29293067
348,348,56.32110293
349,349,56.176476
350,350,56.13909893
351,351,56.038404
352,352,56.04105387
353,353,55.98094373
354,354,56.0438432
355,355,56.07801253
356,356,56.1672712
357,357,56.17745227
358,358,56.18261253
359,359,56.23979387
360,360,56.14411973
361,361,56.16155307
362,362,56.216224
363,363,56.2066008
364,364,56.17006053
365,365,56.1819152
366,366,56.0128816
367,367,55.97424933
368,368,56.0287808
369,369,56.1794048
370,370,56.1907016
371,371,56.13742533
372,372,56.24732507
373,373,56.15946107
374,374,56.10590587
375,375,56.18958587
376,376,56.1091136
377,377,56.05778987
378,378,56.08303333
379,379,56.1710368
380,380,56.1371464
381,381,56.13909893
382,382,56.06336853
383,383,56.02097067
384,384,56.0158104
385,385,56.06155547
386,386,56.15318507
387,387,56.30101973
388,388,56.36238507
389,389,56.31343227
390,390,56.19139893
391,391,56.20855333
392,392,56.3032512
393,393,56.33560747
394,394,56.34523067
395,395,56.3321208
396,396,56.24746453
397,397,56.1915384
398,398,56.12473387
399,399,56.1814968
400,400,56.25959813
401,401,56.31022453
402,402,56.2379808
403,403,56.14370133
404,404,56.04621413
405,405,55.9856856
406,406,56.0450984
407,407,56.1354728
408,408,56.1128792
409,409,56.16113467
410,410,56.2112032
411,411,56.1400752
412,412,56.15276667
413,413,56.2166424
414,414,56.10060613
415,415,56.03422
416,416,56.10144293
417,417,56.07341013
418,418,55.990288
419,419,56.02027333
420,420,56.0819176
421,421,56.0559768
422,422,56.0656
423,423,55.98973013
424,424,56.00284
425,425,56.0756416
426,426,56.2275208
427,427,56.25164853
428,428,56.1266864
429,429,56.13031253
430,430,56.1676896
431,431,56.16741067
432,432,56.11678427
433,433,56.0501192
434,434,56.05081653
435,435,55.9764808
436,436,56.05165333
437,437,56.11636587
438,438,56.1166448
439,439,56.07884933
440,440,56.0768968
441,441,56.11441333
442,442,56.0814992
443,443,56.12013147
444,444,56.06587893
445,445,55.96086053
446,446,55.967276
447,447,56.03017547
448,448,56.02264427
449,449,55.9982376
450,450,56.0015848
451,451,56.00758187
452,452,56.0409144
453,453,55.9057712
454,454,55.91985733
455,455,56.00548987
456,456,56.07410747
457,457,56.04705093
458,458,55.97787547
459,459,56.00228213
460,460,55.97745707
461,461,56.0831728
462,462,56.30380907
463,463,56.46112747
464,464,56.57284027
465,465,56.79291867
466,466,56.89835547
467,467,56.86279147
468,468,56.8162096
469,469,56.83726907
470,470,56.91258107
471,471,57.00211867
472,472,57.07743067
473,473,57.01006827
474,474,56.90393413
475,475,56.90351573
476,476,56.8509368
477,477,56.85065787
478,478,56.90518933
479,479,56.92053067
480,480,56.822904
481,481,56.74201333
482,482,56.64354987
483,483,56.59724693
484,484,56.5388104
485,485,56.49222853
486,486,56.3948808
487,487,56.3664296
488,488,56.33198133
489,489,56.29307013
490,490,56.34690427
491,491,56.37326347
492,492,56.42068213
493,493,56.34244133
494,494,56.30520373
495,495,56.2396544
496,496,56.34829893
497,497,56.30004347
498,498,56.23700453
499,499,56.25234587
500,500,56.27828667
501,501,56.3555512
502,502,56.3404888
503,503,56.27215013
504,504,56.2383992
505,505,56.14453813
506,506,56.15904267
507,507,56.2174792
508,508,56.23031013
509,509,56.20520613
510,510,56.17675493
511,511,56.20102213
512,512,56.24146747
513,513,56.21050587
514,514,56.15290613
515,515,56.14816427
516,516,56.07884933
517,517,56.13854107
518,518,56.19042267
519,519,56.27717093
520,520,56.1831704
521,521,56.03951973
522,522,55.88638533
523,523,55.81232853
524,524,55.8999136
525,525,55.95207413
526,526,55.93366453
527,527,55.937988
528,528,56.01469467
529,529,56.09558533
530,530,56.11148453
531,531,56.05486107
532,532,56.05583733
533,533,56.02599147
534,534,56.00590827
535,535,56.0024216
536,536,55.9890328
537,537,55.98456987
538,538,56.025852
539,539,56.04314587
540,540,56.10730053
541,541,56.05151387
542,542,56.10297707
543,543,56.09851413
544,544,55.94942427
545,545,55.93519867
546,546,55.96239467
547,547,55.96741547
548,548,55.91860213
549,549,55.9438456
550,550,56.02362053
551,551,55.98763813
552,552,56.0476088
553,553,56.10520853
554,554,56.04872453
555,555,56.02850187
556,556,55.98415147
557,557,56.0392408
558,558,56.05792933
559,559,56.1296152
560,560,56.13617013
561,561,56.0794072
562,562,56.02194693
563,563,56.12822053
564,564,56.07745467
565,565,55.99516933
566,566,56.10130347
567,567,56.12515227
568,568,56.08387013
569,569,56.0957248
570,570,56.00674507
571,571,56.04203013
572,572,56.11720267
573,573,56.0714576
574,574,56.07159707
575,575,56.0785704
576,576,56.0932144
577,577,56.09893253
578,578,56.08498587
579,579,55.98178053
580,580,55.96950747
581,581,56.0434248
582,582,56.06922613
583,583,56.06155547
584,584,56.02013387
585,585,55.89182453
586,586,55.8743912
587,587,55.99809813
588,588,56.05988187
589,589,56.02864133
590,590,56.05067707
591,591,56.01650773
592,592,56.02822293
593,593,55.9835936
594,594,55.9919616
595,595,56.00479253
596,596,56.0040952
597,597,55.93952213
598,598,55.93017787
599,599,55.9534688
600,600,55.92515707
601,601,55.973552
602,602,56.01190533
603,603,55.99210107
604,604,55.97801493
605,605,56.0011664
606,606,56.0308728
607,607,56.09181973
608,608,56.04370373
609,609,56.0668552
610,610,56.0664368
611,611,56.00130587
612,612,55.95235307
613,613,55.94565867
614,614,55.9438456
615,615,55.94956373
616,616,55.98973013
617,617,55.93199093
618,618,55.92027573
619,619,55.86923093
620,620,55.83938507
621,621,55.9078632
622,622,55.98345413
623,623,55.95402667
624,624,55.92599387
625,625,55.93729067
626,626,56.05820827
627,627,56.0325464
628,628,56.0639264
629,629,55.98261733
630,630,55.96169733
631,631,56.01232373
632,632,55.9911248
633,633,56.0162288
634,634,56.02640987
635,635,56.0810808
636,636,56.03184907
637,637,56.0053504
638,638,55.96113947
639,639,56.04314587
640,640,56.0379856
641,641,55.96657867
642,642,55.9722968
643,643,55.95960533
644,644,55.99349573
645,645,56.0785704
646,646,56.0643448
647,647,56.11678427
648,648,56.1003272
649,649,56.08512533
650,650,56.0266888
651,651,56.06964453
652,652,56.0262704
653,653,55.99098533
654,654,56.10130347
655,655,56.0965616
656,656,56.0748048
657,657,56.03645147
658,658,56.02027333
659,659,55.979828
660,660,55.9329672
661,661,55.99265893
662,662,55.98136213
663,663,55.98038587
664,664,56.05193227
665,665,56.025852
666,666,56.0630896
667,667,56.01887867
668,668,55.99670347
669,669,56.01357893
670,670,55.97662027
671,671,55.9789912
672,672,55.93938267
673,673,55.83059867
674,674,55.84119813
675,675,55.84119813
676,676,55.88931413
677,677,55.96364987
678,678,55.9907064
679,679,55.94663493
680,680,55.9283648
681,681,55.8685336
682,682,55.85444747
683,683,55.83854827
684,684,55.78387733
685,685,55.7781592
686,686,55.8254384
687,687,55.88387493
688,688,55.979828
689,689,56.00897653
690,690,55.98387253
691,691,56.00256107
692,692,56.040496
693,693,56.08428853
694,694,56.10004827
695,695,56.04732987
696,696,56.06085813
697,697,55.98763813
698,698,55.98749867
699,699,55.9990744
700,700,55.96532347
701,701,55.87996987
702,702,55.92683067
703,703,55.97257573
704,704,55.91888107
705,705,55.93561707
706,706,55.97132053
707,707,55.94161413
708,708,55.81776773
709,709,55.7714648
710,710,55.91302347
711,711,55.9835936
712,712,55.97662027
713,713,55.88666427
714,714,55.89628747
715,715,55.8789936
716,716,55.8153968
717,717,55.81762827
718,718,55.86992827
719,719,55.94454293
720,720,56.02264427
721,721,56.10883467
722,722,56.04621413
723,723,55.97536507
724,724,55.99098533
725,725,56.0789888
726,726,56.14314347
727,727,56.14356187
728,728,56.13240453
729,729,56.2492776
730,730,56.14398027
731,731,56.05402427
732,732,56.02947813
733,733,56.00256107
734,734,56.0430064
735,735,56.08916987
736,736,56.168108
737,737,56.12808107
738,738,56.1112056
739,739,55.92724907
740,740,55.87885413
741,741,55.8802488
742,742,55.92194933
743,743,55.98959067
744,744,55.99265893
745,745,55.98917227
746,746,56.015392
747,747,56.0045136
748,748,55.97410987
749,749,55.91637067
750,750,55.9250176
751,751,55.94021947
752,752,55.90507387
753,753,55.86197867
754,754,55.9434272
755,755,56.0534664
756,756,56.12431547
757,757,56.07550213
758,758,56.10186133
759,759,56.1254312
760,760,56.19209627
761,761,56.1999064
762,762,56.16462133
763,763,56.1572296
764,764,56.12780213
765,765,56.13644907
766,766,56.11469227
767,767,56.15151147
768,768,56.1028376
769,769,56.0706208
770,770,56.08345173
771,771,56.10311653
772,772,56.02013387
773,773,56.08387013
774,774,56.17801013
775,775,56.09558533
776,776,56.04872453
777,777,56.0015848
778,778,56.03017547
779,779,56.0563952
780,780,56.07606
781,781,56.015392
782,782,55.9597448
783,783,56.0245968
784,784,56.05737147
785,785,56.0735496
786,786,56.0743864
787,787,56.12612853
788,788,56.16364507
789,789,56.1622504
790,790,56.07048133
791,791,56.0480272
792,792,56.05653467
793,793,56.07494427
794,794,56.073968
795,795,56.08512533
796,796,56.07912827
797,797,56.06587893
798,798,55.93478027
799,799,55.9166496
800,800,55.96295253
801,801,56.00297947
802,802,55.98680133
803,803,56.01232373
804,804,56.03184907
805,805,56.0145552
806,806,56.09670107
807,807,56.0367304
808,808,55.97675973
809,809,55.95570027
810,810,56.04942187
811,811,56.07243387
812,812,56.0898672
813,813,56.1024192
814,814,56.1371464
815,815,56.17787067
816,816,56.3170584
817,817,56.32054507
818,818,56.31175867
819,819,56.31817413
820,820,56.27842613
821,821,56.23825973
822,822,56.28219173
823,823,56.26196907
824,824,56.18763333
825,825,56.2501144
826,826,56.22180267
827,827,56.20715867
828,828,56.251788
829,829,56.1593216
830,830,56.08833307
831,831,56.06504213
832,832,56.17243147
833,833,56.24146747
834,834,56.3329576
835,835,56.25778507
836,836,56.2321232
837,837,56.25694827
838,838,56.36377973
839,839,56.28916507
840,840,56.1676896
841,841,56.245512
842,842,56.2271024
843,843,56.249696
844,844,56.3325392
845,845,56.3622456
846,846,56.42277413
847,847,56.25443787
848,848,56.24035173
849,849,56.27744987
850,850,56.31092187
851,851,56.2321232
852,852,56.25290373
853,853,56.34690427
854,854,56.3785632
855,855,56.30980613
856,856,56.20925067
857,857,56.2254288
858,858,56.2442568
859,859,56.37926053
860,860,56.39264933
861,861,56.40506187
862,862,56.4011568
863,863,56.38665227
864,864,56.39794907
865,865,56.32598427
866,866,56.283168
867,867,56.31719787
868,868,56.3383968
869,869,56.30799307
870,870,56.26447947
871,871,56.1643424
872,872,56.13909893
873,873,56.2283576
874,874,56.29418587
875,875,56.3785632
876,876,56.38009733
877,877,56.34857787
878,878,56.4806528
879,879,56.4300264
880,880,56.52402693
881,881,56.52611893
882,882,56.429608
883,883,56.3371416
884,884,56.24774347
885,885,56.29962507
886,886,56.36238507
887,887,56.41761387
888,888,56.44453093
889,889,56.4283528
890,890,56.46405627
891,891,56.37842373
892,892,56.28302853
893,893,56.3091088
894,894,56.35527227
895,895,56.496552
896,896,56.52346907
897,897,56.39013893
898,898,56.33114453
899,899,56.4409048
900,900,56.52067973
901,901,56.4806528
902,902,56.45192267
903,903,56.5923656
904,904,56.65233627
905,905,56.66126213
906,906,56.6166328
907,907,56.5764664
908,908,56.54313387
909,909,56.55722
910,910,56.4827448
911,911,56.47925813
912,912,56.48288427
913,913,56.50464107
914,914,56.58037147
915,915,56.6777192
916,916,56.76655947
917,917,56.7438264
918,918,56.71412
919,919,56.70338107
920,920,56.73099547
921,921,56.709936
922,922,56.69891813
923,923,56.74480267
924,924,56.77297493
925,925,56.71635147
926,926,56.5881816
927,927,56.58846053
928,928,56.67297733
929,929,56.7199776
930,930,56.78343493
931,931,56.79082667
932,932,56.88831387
933,933,56.87910907
934,934,56.8241592
935,935,56.785248
936,936,56.75079973
937,937,56.8028208
938,938,56.8065864
939,939,56.8015656
940,940,56.77409067
941,941,56.69306053
942,942,56.8392216
943,943,56.92596987
944,944,56.92987493
945,945,57.00170027
946,946,56.93949813
947,947,56.8530288
948,948,56.852192
949,949,56.94563467
950,950,56.99877147
951,951,57.04619013
952,952,57.11271573
953,953,57.11927067
954,954,56.95246853
955,955,56.8701832
956,956,56.8873376
957,957,57.00937093
958,958,57.0513504
959,959,57.07994107
960,960,56.96125493
961,961,56.91899653
962,962,56.97966453
963,963,56.9492608
964,964,56.9952848
965,965,56.98008293
966,966,57.01522853
967,967,57.03810107
968,968,56.9998872
969,969,57.05539493
970,970,57.1484192
971,971,57.22387067
972,972,57.22010507
973,973,57.23182027
974,974,57.16529467
975,975,57.14646667
976,976,57.1396328
977,977,57.1781256
978,978,57.06669173
979,979,57.14060907
980,980,57.16445787
981,981,57.20002187
982,982,57.18035707
983,983,57.18872507
984,984,57.2044848
985,985,57.20183493
986,986,57.24646427
987,987,57.24758
988,988,57.25455333
989,989,57.235028
990,990,57.27505493
991,991,57.3308416
992,992,57.36319787
993,993,57.39262533
994,994,57.41396373
995,995,57.3973672
996,996,57.28663067
997,997,57.272684
998,998,57.2689184
999,999,57.381468
1000,1000,57.38509413
1001,1001,57.26654747
1002,1002,57.23739893
1003,1003,57.24353547
1004,1004,57.41647413
1005,1005,57.3300048
1006,1006,57.27296293
1007,1007,57.21006347
1008,1008,57.30601653
1009,1009,57.3848152
1010,1010,57.45371173
1011,1011,57.4132664
1012,1012,57.400296
1013,1013,57.371008
1014,1014,57.4580352
1015,1015,57.58718133
1016,1016,57.6040568
1017,1017,57.60001227
1018,1018,57.57044533
1019,1019,57.62386107
1020,1020,57.7425472
1021,1021,57.64282853
1022,1022,57.5664008
1023,1023,57.50587227
1024,1024,57.4011328
1025,1025,57.46570587
1026,1026,57.42233173
1027,1027,57.41647413
1028,1028,57.4898336
1029,1029,57.41312693
1030,1030,57.43613893
1031,1031,57.40880347
1032,1032,57.3781208
1033,1033,57.41507947
1034,1034,57.46988987
1035,1035,57.46793733
1036,1036,57.4931808
1037,1037,57.56249573
1038,1038,57.58927333
1039,1039,57.62720827
1040,1040,57.67588213
1041,1041,57.6689088
1042,1042,57.60391733
1043,1043,57.59303893
1044,1044,57.63027653
1045,1045,57.695268
1046,1046,57.71088827
1047,1047,57.86402267
1048,1048,57.84059227
1049,1049,57.7358528
1050,1050,57.72385867
1051,1051,57.85732827
1052,1052,57.898192
1053,1053,57.82594827
1054,1054,57.9119992
1055,1055,58.01980693
1056,1056,57.9659728
1057,1057,57.89874987
1058,1058,57.89163707
1059,1059,57.9182752
1060,1060,57.9078152
1061,1061,57.95662853
1062,1062,57.89414747
1063,1063,57.870996
1064,1064,57.78006373
1065,1065,57.91353333
1066,1066,57.9898216
1067,1067,58.00878907
1068,1068,57.99163467
1069,1069,57.91520693
1070,1070,58.04407413
1071,1071,58.10683413
1072,1072,58.1509056
1073,1073,58.11087867
1074,1074,58.05118693
1075,1075,58.01018373
1076,1076,58.10167387
1077,1077,58.12231493
1078,1078,58.0458872
1079,1079,58.07754613
1080,1080,58.04407413
1081,1081,58.08382213
1082,1082,58.05871813
1083,1083,58.10000027
1084,1084,58.13528533
1085,1085,58.0973504
1086,1086,58.1291488
1087,1087,58.16401547
1088,1088,58.18898
1089,1089,58.14992933
1090,1090,58.15732107
1091,1091,58.15495013
1092,1092,58.0965136
1093,1093,58.10599733
1094,1094,58.04184267
1095,1095,58.09553733
1096,1096,58.15411333
1097,1097,58.19637173
1098,1098,58.3086424
1099,1099,58.26582613
1100,1100,58.2404432
1101,1101,58.2086448
1102,1102,58.24574293
1103,1103,58.30682933
1104,1104,58.274752
1105,1105,58.4111504
1106,1106,58.5086376
1107,1107,58.5667952
1108,1108,58.57404747
1109,1109,58.4856256
1110,1110,58.42565493
1111,1111,58.48632293
1112,1112,58.55619573
1113,1113,58.5211896
1114,1114,58.56944507
1115,1115,58.50598773
1116,1116,58.42509707
1117,1117,58.52174747
1118,1118,58.59692
1119,1119,58.6329024
1120,1120,58.69217573
1121,1121,58.65061467
1122,1122,58.66484027
1123,1123,58.60835627
1124,1124,58.5831128
1125,1125,58.61714267
1126,1126,58.75382
1127,1127,58.75437787
1128,1128,58.684784
1129,1129,58.70765653
1130,1130,58.83178187
1131,1131,58.84349707
1132,1132,58.88868427
1133,1133,58.84447333
1134,1134,58.9006784
1135,1135,58.89830747
1136,1136,58.8153248
1137,1137,58.8404288
1138,1138,58.8149064
1139,1139,58.8898
1140,1140,58.92522453
1141,1141,58.87669013
1142,1142,58.833316
1143,1143,58.80123867
1144,1144,58.8391736
1145,1145,58.87501653
1146,1146,58.84684427
1147,1147,58.85228347
1148,1148,58.8538176
1149,1149,58.85535173
1150,1150,58.90332827
1151,1151,59.01420427
1152,1152,58.97320107
1153,1153,58.88254773
1154,1154,58.93136107
1155,1155,59.02187493
1156,1156,59.15980747
1157,1157,59.08463493
1158,1158,59.07738267
1159,1159,59.10248667
1160,1160,59.09927893
1161,1161,59.1437688
1162,1162,59.20122907
1163,1163,59.15980747
1164,1164,59.1153176
1165,1165,59.05534693
1166,1166,59.08867947
1167,1167,59.07110667
1168,1168,59.15143947
1169,1169,59.18951387
1170,1170,59.1651072
1171,1171,59.20680773
1172,1172,59.19620827
1173,1173,59.28532747
1174,1174,59.36412613
1175,1175,59.45603467
1176,1176,59.3889512
1177,1177,59.3220072
1178,1178,59.23888507
1179,1179,59.25785253
1180,1180,59.2178256
1181,1181,59.211968
1182,1182,59.170128
1183,1183,59.29578747
1184,1184,59.55324293
1185,1185,59.59675653
1186,1186,59.521584
1187,1187,59.41600773
1188,1188,59.4136368
1189,1189,59.4282808
1190,1190,59.3964824
1191,1191,59.32967787
1192,1192,59.33190933
1193,1193,59.43525413
1194,1194,59.52604693
1195,1195,59.492296
1196,1196,59.37165733
1197,1197,59.30624747
1198,1198,59.42395733
1199,1199,59.4952248
1200,1200,59.51140293
1201,1201,59.54180667
1202,1202,59.53678587
1203,1203,59.57583653
1204,1204,59.64403573
1205,1205,59.66063227
1206,1206,59.66105067
1207,1207,59.56147147
1208,1208,59.50972933
1209,1209,59.44599307
1210,1210,59.53720427
1211,1211,59.60470613
1212,1212,59.7500304
1213,1213,59.69786987
1214,1214,59.70010133
1215,1215,59.5956408
1216,1216,59.66537413
1217,1217,59.62506827
1218,1218,59.5659344
1219,1219,59.69410427
1220,1220,59.7420808
1221,1221,59.6521248
1222,1222,59.6558904
1223,1223,59.65017227
1224,1224,59.71683733
1225,1225,59.69424373
1226,1226,59.69745147
1227,1227,59.67667093
1228,1228,59.7081904
1229,1229,59.74682267
1230,1230,59.79005733
1231,1231,59.84263627
1232,1232,59.72966827
1233,1233,59.6981488
1234,1234,59.6876888
1235,1235,59.7491936
1236,1236,59.77987627
1237,1237,59.83384987
1238,1238,59.91209067
1239,1239,59.824924
1240,1240,59.76662693
1241,1241,59.68908347
1242,1242,59.73636267
1243,1243,59.8475176
1244,1244,59.8943784
1245,1245,59.87778187
1246,1246,59.83970747
1247,1247,59.9178088
1248,1248,59.8073512
1249,1249,59.85532773
1250,1250,59.85449093
1251,1251,59.8567224
1252,1252,59.8554672
1253,1253,59.89382053
1254,1254,59.96857467
1255,1255,60.04821013
1256,1256,60.0709432
1257,1257,60.09534987
1258,1258,60.06452773
1259,1259,60.07331413
1260,1260,60.004836
1261,1261,59.94305227
1262,1262,59.97164293
1263,1263,60.08224
1264,1264,60.0973024
1265,1265,60.1583888
1266,1266,60.18126133
1267,1267,60.2320272
1268,1268,60.1755432
1269,1269,60.0219904
1270,1270,60.0763824
1271,1271,60.10539147
1272,1272,60.16201493
1273,1273,60.084332
1274,1274,60.17498533
1275,1275,60.31417307
1276,1276,60.345832
1277,1277,60.24402133
1278,1278,60.24011627
1279,1279,60.2763776
1280,1280,60.29213733
1281,1281,60.3052472
1282,1282,60.1977184
1283,1283,60.24778693
1284,1284,60.2521104
1285,1285,60.23384027
1286,1286,60.2588048
1287,1287,60.30176053
1288,1288,60.27833013
1289,1289,60.2588048
1290,1290,60.12854293
1291,1291,60.1244984
1292,1292,60.2316088
1293,1293,60.19297653
1294,1294,60.2165464
1295,1295,60.15141547
1296,1296,60.20134453
1297,1297,60.34178747
1298,1298,60.26912533
1299,1299,60.25517867
1300,1300,60.2152912
1301,1301,60.25071573
1302,1302,60.276796
1303,1303,60.19325547
1304,1304,60.234956
1305,1305,60.18321387
1306,1306,60.11473573
1307,1307,60.1270088
1308,1308,60.2194752
1309,1309,60.2387216
1310,1310,60.22965627
1311,1311,60.14695253
1312,1312,60.23914
1313,1313,60.33439573
1314,1314,60.39422693
1315,1315,60.31584667
1316,1316,60.30664187
1317,1317,60.27233307
1318,1318,60.29381093
1319,1319,60.32100693
1320,1320,60.29199787
1321,1321,60.26103627
1322,1322,60.4073368
1323,1323,60.49129573
1324,1324,60.4219808
1325,1325,60.40636053
1326,1326,60.38083813
1327,1327,60.28530347
1328,1328,60.32254107
1329,1329,60.28795333
1330,1330,60.39743467
1331,1331,60.43523013
1332,1332,60.45280293
1333,1333,60.41960987
1334,1334,60.40287387
1335,1335,60.36019707
1336,1336,60.31180213
1337,1337,60.25824693
1338,1338,60.3914376
1339,1339,60.5119368
