"","time","dp"
"1",1,57.4764447999999
"2",2,57.5196794666667
"3",3,57.3730999999999
"4",4,57.2618056
"5",5,57.1090896000001
"6",6,56.9920770666666
"7",7,56.9252725333332
"8",8,56.8955661333334
"9",9,56.7365741333332
"10",10,56.6396448000001
"11",11,56.6309978666666
"12",12,56.7382477333332
"13",13,56.7381082666667
"14",14,56.7159330666667
"15",15,56.6626568
"16",16,56.684832
"17",17,56.7096570666667
"18",18,56.7760432000001
"19",19,56.7683725333332
"20",20,56.7925002666666
"21",21,56.9340589333334
"22",22,57.0442376000001
"23",23,57.1742205333332
"24",24,57.2984853333334
"25",25,57.337536
"26",26,57.3507853333334
"27",27,57.3366991999999
"28",28,57.4640322666667
"29",29,57.4479935999999
"30",30,57.5075458666666
"31",31,57.5426914666668
"32",32,57.5937362666667
"33",33,57.6836922666665
"34",34,57.8916370666667
"35",35,58.0807538666667
"36",36,58.163876
"37",37,58.1750333333334
"38",38,58.2064133333334
"39",39,58.1676415999999
"40",40,58.1799146666668
"41",41,58.3147789333334
"42",42,58.4402989333333
"43",43,58.4838125333334
"44",44,58.4690290666667
"45",45,58.3725181333333
"46",46,58.4631714666666
"47",47,58.5465725333333
"48",48,58.5783709333333
"49",49,58.6713952
"50",50,58.6914784
"51",51,58.7819922666666
"52",52,58.8008202666666
"53",53,58.8101645333332
"54",54,58.8600935999999
"55",55,58.8358264
"56",56,58.9006784
"57",57,59.0255010666667
"58",58,59.0630175999999
"59",59,59.1239645333332
"60",60,59.1181069333334
"61",61,59.1674781333334
"62",62,59.2197781333334
"63",63,59.2683125333332
"64",64,59.3391615999999
"65",65,59.3973192
"66",66,59.5031744
"67",67,59.6180949333333
"68",68,59.6097269333334
"69",69,59.6373413333333
"70",70,59.6684424
"71",71,59.6286944
"72",72,59.5783469333333
"73",73,59.5332992
"74",74,59.5606346666668
"75",75,59.753796
"76",76,59.8500280000001
"77",77,59.8745741333334
"78",78,59.7883837333335
"79",79,59.7045642666666
"80",80,59.6935464
"81",81,59.6855968
"82",82,59.6787629333332
"83",83,59.8042829333334
"84",84,59.7762501333334
"85",85,59.8285501333334
"86",86,59.969272
"87",87,60.0052544000001
"88",88,60.0031623999999
"89",89,59.9950733333334
"90",90,59.9448653333333
"91",91,59.9671800000001
"92",92,59.9805688
"93",93,59.9828002666667
"94",94,59.9093013333334
"95",95,59.9147405333333
"96",96,59.990192
"97",97,60.0299399999999
"98",98,59.9643906666666
"99",99,59.9924234666667
"100",100,60.0528125333333
"101",101,60.0214325333335
"102",102,60.0342634666666
"103",103,60.0618778666667
"104",104,60.0800085333332
"105",105,60.1756826666665
"106",106,60.3200306666668
"107",107,60.3952032000001
"108",108,60.3336984
"109",109,60.3297933333333
"110",110,60.2988317333335
"111",111,60.1645253333334
"112",112,60.289348
"113",113,60.3176597333332
"114",114,60.1685698666667
"115",115,60.0105541333334
"116",116,60.0431893333333
"117",117,60.0277085333332
"118",118,59.9609040000001
"119",119,59.9967469333334
"120",120,60.1260325333335
"121",121,60.1179434666667
"122",122,60.0795901333333
"123",123,60.0910264000001
"124",124,60.0366343999999
"125",125,60.0634119999999
"126",126,60.0774981333334
"127",127,60.0490469333334
"128",128,59.9805688
"129",129,60.0535098666666
"130",130,60.1615965333334
"131",131,60.184748
"132",132,60.1080413333333
"133",133,60.1618754666667
"134",134,60.2740066666668
"135",135,60.2805615999999
"136",136,60.1865610666666
"137",137,60.1957658666666
"138",138,60.2781906666666
"139",139,60.3589418666666
"140",140,60.3406717333334
"141",141,60.3327221333334
"142",142,60.3809776000001
"143",143,60.335372
"144",144,60.2818168
"145",145,60.3013421333333
"146",146,60.3706570666666
"147",147,60.4027343999999
"148",148,60.4376010666667
"149",149,60.3984109333333
"150",150,60.3880904
"151",151,60.3449952
"152",152,60.3928322666666
"153",153,60.6023111999999
"154",154,60.7179290666668
"155",155,60.7523773333334
"156",156,60.6728813333332
