"","time","dp"
"1",1,1.32130719999987
"2",2,1.09007146666667
"3",3,0.906254400000078
"4",4,0.875990133333269
"5",5,0.78436053333322
"6",6,0.484786133333214
"7",7,0.221891466666591
"8",8,0.414215999999927
"9",9,0.631365599999931
"10",10,0.785755200000081
"11",11,0.991886933333241
"12",12,1.19913439999989
"13",13,1.41726026666657
"14",14,1.52548639999992
"15",15,1.44975599999987
"16",16,1.38323039999986
"17",17,1.28532480000005
"18",18,1.21349946666671
"19",19,1.29801626666663
"20",20,1.44626933333333
"21",21,1.51642106666669
"22",22,1.49201439999995
"23",23,1.41349466666667
"24",24,1.38588026666652
"25",25,1.25826826666665
"26",26,1.26049973333338
"27",27,1.2822565333332
"28",28,1.38811173333325
"29",29,1.42479146666664
"30",30,1.51391066666658
"31",31,1.37779119999997
"32",32,1.23916133333324
"33",33,1.07975093333338
"34",34,1.20415519999985
"35",35,1.24850559999986
"36",36,1.10666799999997
"37",37,1.09327920000008
"38",38,1.15366826666664
"39",39,1.15380773333321
"40",40,1.21057066666667
"41",41,1.18937173333335
"42",42,1.11712800000007
"43",43,1.1008103999999
"44",44,1.01475946666655
"45",45,1.04237386666669
"46",46,1.19550826666655
"47",47,1.25631573333329
"48",48,1.16649920000004
"49",49,1.08658479999989
"50",50,0.974314133333263
"51",51,0.975569333333314
"52",52,1.01183066666651
"53",53,1.01336479999994
"54",54,0.846981066666511
"55",55,0.804722666666674
"56",56,0.971106399999852
"57",57,0.971664266666597
"58",58,0.927453333333402
"59",59,0.96148319999987
"60",60,1.02019866666669
"61",61,1.1174069333332
"62",62,1.13553759999992
"63",63,1.05687840000007
"64",64,1.10178666666658
"65",65,1.12912213333335
"66",66,1.16022320000003
"67",67,1.18518773333326
"68",68,1.13511919999999
"69",69,1.05701786666664
"70",70,1.13428239999987
"71",71,1.25324746666669
"72",72,1.26049973333338
"73",73,1.21224426666666
"74",74,1.25073706666659
"75",75,1.23107226666669
"76",76,1.15687600000005
"77",77,1.23372213333335
"78",78,1.24627413333337
"79",79,1.19090586666652
"80",80,1.09244239999997
"81",81,1.0239642666666
"82",82,0.874455999999845
"83",83,0.822016533333281
"84",84,0.655074933333358
"85",85,0.460239999999918
"86",86,0.352571733333314
"87",87,0.221752000000028
"88",88,0.28116479999991
"89",89,0.417423733333337
"90",90,0.592733333333191
"91",91,0.714906133333173
"92",92,0.903604533333413
"93",93,1.14474239999997
"94",94,1.25450266666674
"95",95,1.26036026666657
"96",96,1.26147600000006
"97",97,1.11238613333324
"98",98,0.84586533333327
"99",99,0.599009333333201
"100",100,0.535970399999975
"101",101,0.461913599999905
"102",102,0.386741066666593
"103",103,0.0652703999999569
"104",104,-0.0675018666666877
"105",105,-0.0866088000000905
"106",106,-0.0669439999999431
"107",107,-0.0172938666666065
"108",108,-0.0301247999999992
"109",109,-0.076288266666801
"110",110,-0.0135282666666996
"111",111,-0.00781013333343405
"112",112,0.12287013333329
"113",113,0.3511770666667
"114",114,0.492456799999838
"115",115,0.519513333333237
"116",116,0.322725866666688
"117",117,0.312823733333333
"118",118,0.308360799999871
"119",119,0.33220959999986
"120",120,0.368610399999869
"121",121,0.411566133333261
"122",122,0.299853333333378
"123",123,0.121475466666676
"124",124,0.020780533333389
"125",125,0.0057181333332655
"126",126,0.0299853333331891
"127",127,-0.0357034666667024
"128",128,-0.016178133333365
"129",129,0.0369586666665062
"130",130,0.0541130666665505
"131",131,0.0119941333332757
"132",132,0.206550133333342
"133",133,0.30320053333335
"134",134,0.34169333333328
"135",135,0.346574666666677
"136",136,0.55103279999985
"137",137,0.657027466666716
"138",138,0.660793066666623
"139",139,0.507798133333334
"140",140,0.327746666666646
"141",141,0.192742933333271
"142",142,-0.00976266666679256
"143",143,-0.216312800000135
"144",144,-0.200971466666639
"145",145,-0.253968799999948
"146",146,-0.253968799999948
"147",147,-0.185909066666764
"148",148,-0.311568533333281
"149",149,-0.21254719999998
"150",150,-0.0393296000000471
"151",151,0.105576266666683
"152",152,0.238766933333262
"153",153,0.311847466666653
"154",154,0.405987466666558
"155",155,0.601240799999932
"156",156,0.946978666666739
"157",157,1.22674880000003
"158",158,1.55951626666664
"159",159,1.9070672
"160",160,2.00078879999996
"161",161,1.9483493333334
"162",162,1.81766906666668
"163",163,1.60442453333339
"164",164,1.35491866666666
"165",165,0.928150666666708
"166",166,0.415471199999978
"167",167,0.154529066666713
"168",168,-0.0258013333333475
"169",169,-0.121754400000048
"170",170,-0.047697599999978
"171",171,-0.0210594666667613
"172",172,0.00167359999998619
"173",173,0.0955346666665183
"174",174,0.229841066666587
"175",175,0.397898399999999
"176",176,0.701935733333219
"177",177,0.782826400000044
"178",178,0.831221333333328
"179",179,0.799004533333408
"180",180,0.681713066666574
"181",181,0.647822666666668
"182",182,0.708351200000039
"183",183,0.779758133333196
"184",184,0.730386933333232
"185",185,0.670276800000043
