"","time","dp"
"95",95,-1.48824880000004
"96",96,-1.64110426666677
"97",97,-1.6814101333335
"98",98,-1.65937440000006
"99",99,-1.54543013333344
"100",100,-1.45407946666677
"101",101,-1.44292213333336
"102",102,-1.44180640000012
"103",103,-1.49801146666684
"104",104,-1.62227626666674
"105",105,-1.79814373333334
"106",106,-1.80679066666689
"107",107,-1.84402826666677
"108",108,-1.76969253333357
"109",109,-1.77206346666687
"110",110,-1.86606400000021
"111",111,-1.85351200000019
"112",112,-1.87666346666687
"113",113,-1.93147386666673
"114",114,-1.74668053333345
"115",115,-1.66049013333355
"116",116,-1.62562346666671
"117",117,-1.73608106666679
"118",118,-1.67206586666689
"119",119,-1.5307861333335
"120",120,-1.54933520000016
"121",121,-1.54096720000023
"122",122,-1.56272400000005
"123",123,-1.6487749333334
"124",124,-1.66969493333335
"125",125,-1.72422640000008
"126",126,-1.74919093333356
"127",127,-1.82394506666669
"128",128,-1.75128293333348
"129",129,-1.72743413333349
"130",130,-1.6433357333335
"131",131,-1.48085706666679
"132",132,-1.48559893333338
"133",133,-1.44208533333349
"134",134,-1.46286586666688
"135",135,-1.50805306666675
"136",136,-1.57178933333353
"137",137,-1.59535920000015
"138",138,-1.50596106666683
"139",139,-1.4600765333334
"140",140,-1.49494320000024
"141",141,-1.63385200000008
"142",142,-1.82004000000022
"143",143,-1.86815600000013
"144",144,-1.75979040000022
"145",145,-1.69228853333353
"146",146,-1.52227866666676
"147",147,-1.57973893333353
"148",148,-1.59940373333343
"149",149,-1.59173306666681
"150",150,-1.59312773333342
"151",151,-1.68991760000024
"152",152,-1.75811680000023
"153",153,-1.79521493333355
"154",154,-1.96829306666667
"155",155,-1.9286845333335
"156",156,-1.74737786666676
"157",157,-1.76536906666667
"158",158,-1.79298346666682
"159",159,-1.71237173333337
"160",160,-1.68475733333347
"161",161,-1.69465946666682
"162",162,-1.79172826666677
"163",163,-1.8087432
"164",164,-1.64068586666684
"165",165,-1.71097706666675
"166",166,-1.67304213333357
"167",167,-1.69912240000004
"168",168,-1.67680773333347
"169",169,-1.6795970666667
"170",170,-1.63315466666677
"171",171,-1.69884346666667
"172",172,-1.87485040000007
"173",173,-1.87010853333349
"174",174,-1.79033360000015
"175",175,-1.73412853333343
"176",176,-1.80455920000016
"177",177,-1.77527120000003
"178",178,-1.69633306666681
"179",179,-1.61348986666688
"180",180,-1.55142720000008
"181",181,-1.37890693333345
"182",182,-1.27082026666667
"183",183,-1.3493400000002
"184",184,-1.38699600000001
"185",185,-1.47625466666677
"186",186,-1.44306160000017
"187",187,-1.4268834666668
"188",188,-1.54264080000021
"189",189,-1.50651893333333
"190",190,-1.30150293333341
"191",191,-1.28950880000014
"192",192,-1.34166933333358
"193",193,-1.46635253333341
"194",194,-1.61404773333337
"195",195,-1.80386186666685
"196",196,-1.69577520000007
"197",197,-1.70372480000006
"198",198,-1.60038000000011
"199",199,-1.57388133333346
"200",200,-1.5553322666668
"201",201,-1.43664613333335
"202",202,-1.35477920000009
"203",203,-1.39452720000007
"204",204,-1.35087413333338
"205",205,-1.31656533333354
"206",206,-1.34822426666671
"207",207,-1.51209760000003
"208",208,-1.48699360000024
"209",209,-1.50833200000013
"210",210,-1.36356560000021
"211",211,-1.19397413333337
"212",212,-1.04139760000002
"213",213,-1.02424320000022
"214",214,-1.10666800000022
"215",215,-1.1844904000002
"216",216,-1.1900690666669
"217",217,-1.23581413333352
"218",218,-1.27207546666672
"219",219,-1.30777893333342
"220",220,-1.31754160000021
"221",221,-1.33525386666676
"222",222,-1.49912720000008
"223",223,-1.64961173333351
"224",224,-1.70372480000006
"225",225,-1.74458853333353
"226",226,-1.6956357333335
"227",227,-1.70163280000014
"228",228,-1.83998373333349
"229",229,-1.84486506666689
"230",230,-1.7146032000001
"231",231,-1.61641866666667
"232",232,-1.56314240000023
"233",233,-1.47374426666667
"234",234,-1.53245973333349
"235",235,-1.51056346666686
"236",236,-1.38922746666674
"237",237,-1.3333013333334
"238",238,-1.2982952
"239",239,-1.26607840000008
"240",240,-1.16175733333345
"241",241,-1.12716960000024
"242",242,-1.15394720000002
"243",243,-1.20025013333338
"244",244,-1.35980000000005
"245",245,-1.36970213333341
"246",246,-1.28839306666689
"247",247,-1.35645280000008
"248",248,-1.37625706666679
"249",249,-1.40875280000008
"250",250,-1.39647973333343
"251",251,-1.35463973333353
"252",252,-1.30136346666685
"253",253,-1.28727733333341
"254",254,-1.28128026666677
"255",255,-1.23246693333355
"256",256,-1.36231040000015
"257",257,-1.37918586666683
"258",258,-1.39271413333353
"259",259,-1.30763946666686
"260",260,-1.33065146666673
"261",261,-1.28058293333346
"262",262,-1.25185280000008
"263",263,-1.30833680000017
"264",264,-1.25868666666683
"265",265,-1.24362426666671
"266",266,-1.24962133333334
"267",267,-1.3222834666668
"268",268,-1.34027466666671
"269",269,-1.44208533333349
"270",270,-1.51879200000023
"271",271,-1.59773013333344
"272",272,-1.58768853333353
"273",273,-1.51837360000004
"274",274,-1.4397144000002
"275",275,-1.4299517333334
"276",276,-1.37569920000004
"277",277,-1.35003733333351
"278",278,-1.33720640000011
"279",279,-1.37039946666671
"280",280,-1.41837600000006
"281",281,-1.33692746666674
"282",282,-1.40889226666689
"283",283,-1.47458106666678
"284",284,-1.47151280000018
"285",285,-1.42269946666672
"286",286,-1.42799920000005
"287",287,-1.35115306666675
"288",288,-1.32883840000018
"289",289,-1.30847626666673
"290",290,-1.10903893333351
"291",291,-1.11224666666668
"292",292,-1.26928613333349
"293",293,-1.28867200000002
"294",294,-1.1992738666667
"295",295,-1.2755621333335
"296",296,-1.35463973333353
"297",297,-1.40889226666689
"298",298,-1.34320346666675
"299",299,-1.2681704
"300",300,-1.27165706666678
"301",301,-1.22228586666682
"302",302,-1.25199226666689
"303",303,-1.22437786666674
"304",304,-1.20499200000021
"305",305,-1.28295386666675
"306",306,-1.26942560000005
"307",307,-1.26566000000015
"308",308,-1.36635493333343
"309",309,-1.25757093333334
"310",310,-1.21642826666675
"311",311,-1.1913242666667
"312",312,-1.24222960000009
"313",313,-1.32395706666679
"314",314,-1.2651021333334
"315",315,-1.08784000000019
"316",316,-0.9907712
"317",317,-0.94921013333347
"318",318,-1.19020853333346
"319",319,-1.28616160000016
"320",320,-1.2804434666669
"321",321,-1.29090346666675
"322",322,-1.23902186666668
"323",323,-1.17919066666687
"324",324,-1.20750240000007
"325",325,-1.28267493333338
"326",326,-1.41809706666669
"327",327,-1.48392533333339
"328",328,-1.42799920000005
"329",329,-1.37179413333358
"330",330,-1.31224186666688
"331",331,-1.26370746666679
"332",332,-1.3333013333334
"333",333,-1.44947706666674
"334",334,-1.37974373333357
"335",335,-1.2724938666669
"336",336,-1.34083253333346
"337",337,-1.43887760000008
"338",338,-1.39131946666666
"339",339,-1.28741680000022
"340",340,-1.2342800000001
"341",341,-1.28811413333352
"342",342,-1.32423600000016
"343",343,-1.36802853333342
"344",344,-1.32563066666677
"345",345,-1.21559146666688
"346",346,-1.26356800000023
"347",347,-1.24990026666672
"348",348,-1.24711093333349
"349",349,-1.18016693333355
"350",350,-1.12772746666673
"351",351,-1.01420160000005
"352",352,-0.999976000000048
"353",353,-1.01001760000021
"354",354,-0.90332560000004
"355",355,-0.844749600000028
"356",356,-0.968456533333435
"357",357,-0.992165866666861
"358",358,-0.998860266666806
"359",359,-0.982961066666814
"360",360,-0.851025600000038
"361",361,-0.788962933333491
"362",362,-0.801933333333446
"363",363,-0.965667200000207
"364",364,-0.940144800000232
"365",365,-0.8616250666667
"366",366,-0.815043200000211
"367",367,-0.767764000000168
"368",368,-0.860369866666896
"369",369,-0.968874933333369
"370",370,-1.07682213333335
"371",371,-1.00513626666682
"372",372,-0.911275200000036
"373",373,-1.05924933333337
"374",374,-1.14292933333342
"375",375,-1.1691490666667
"376",376,-1.22270426666676
"377",377,-1.23651146666683
"378",378,-1.34097200000002
"379",379,-1.36021840000023
"380",380,-1.32074933333338
"381",381,-1.27570160000006
"382",382,-1.25143440000014
"383",383,-1.24571626666688
"384",384,-1.3008056000001
"385",385,-1.28992720000007
"386",386,-1.23790613333344
"387",387,-1.27625946666681
"388",388,-1.22256480000019
"389",389,-1.26719413333357
"390",390,-1.3886696
"391",391,-1.41726026666682
"392",392,-1.36788906666686
"393",393,-1.36621546666687
"394",394,-1.49173546666683
"395",395,-1.49870880000014
"396",396,-1.47960186666674
"397",397,-1.48267013333334
"398",398,-1.46161066666683
"399",399,-1.47862560000006
"400",400,-1.47234960000005
"401",401,-1.31558906666686
"402",402,-1.11977786666674
"403",403,-1.08198240000011
"404",404,-1.02494053333353
"405",405,-1.03149546666691
"406",406,-1.0867242666667
"407",407,-1.0122490666667
"408",408,-1.04837093333333
"409",409,-1.03791093333348
"410",410,-0.988539733333517
"411",411,-0.867064266666841
"412",412,-0.887008000000113
"413",413,-0.871387733333493
"414",414,-0.90025733333344
"415",415,-0.945723466666687
"416",416,-0.794262666666822
"417",417,-0.706817066666863
"418",418,-0.789799733333361
"419",419,-0.786173600000016
"420",420,-0.696914933333508
"421",421,-0.81364853333335
"422",422,-0.862601333333379
"423",423,-0.876129600000079
"424",424,-0.842099733333363
"425",425,-0.848933600000117
"426",426,-0.929126933333388
"427",427,-1.0565994666667
"428",428,-1.07403280000012
"429",429,-1.073196
"430",430,-1.18253786666684
"431",431,-1.23637200000002
"432",432,-1.18072480000004
"433",433,-1.12605386666675
"434",434,-0.9846346666668
"435",435,-0.803188533333498
"436",436,-0.860509333333458
"437",437,-0.867064266666841
"438",438,-0.8616250666667
"439",439,-0.996349866666703
"440",440,-1.07514853333336
"441",441,-1.11461760000022
"442",442,-1.07821680000021
"443",443,-0.956741333333531
"444",444,-0.858138400000165
"445",445,-0.837636800000149
"446",446,-0.846423200000014
"447",447,-0.86804053333352
"448",448,-0.942097333333343
"449",449,-1.09007146666667
"450",450,-1.11433866666684
"451",451,-1.1605021333334
"452",452,-1.35185040000006
"453",453,-1.41767866666676
"454",454,-1.40512666666674
"455",455,-1.36928373333347
"456",456,-1.32632800000008
"457",457,-1.4047082666668
"458",458,-1.43302
"459",459,-1.45658986666687
"460",460,-1.45686880000024
"461",461,-1.43246213333351
"462",462,-1.30861573333354
"463",463,-1.32632800000008
"464",464,-1.24404266666689
"465",465,-1.09021093333348
"466",466,-1.03498213333344
"467",467,-1.15631813333356
"468",468,-1.20025013333338
"469",469,-1.18198000000009
"470",470,-1.27876986666666
"471",471,-1.31307866666675
"472",472,-1.32312026666667
"473",473,-1.19299786666669
"474",474,-1.13860586666677
"475",475,-1.14041893333356
"476",476,-1.15576026666681
"477",477,-1.06231760000021
"478",478,-1.08979253333355
"479",479,-0.994257866666782
"480",480,-0.772087466666819
"481",481,-0.64503333333344
"482",482,-0.559261333333467
"483",483,-0.58757306666667
"484",484,-0.546569866666884
"485",485,-0.624113333333489
"486",486,-0.791752266666719
"487",487,-0.7490754666667
"488",488,-0.772226933333382
"489",489,-0.892168266666882
"490",490,-0.996070933333331
"491",491,-1.03623733333349
"492",492,-1.06273600000015
"493",493,-1.11587280000002
"494",494,-1.07528800000017
"495",495,-1.06678053333343
"496",496,-0.966922400000011
"497",497,-1.03484266666688
"498",498,-1.03121653333354
"499",499,-0.911693600000219
"500",500,-0.821179733333411
"501",501,-0.823550666666705
"502",502,-0.827874133333356
"503",503,-0.882824000000024
"504",504,-0.960088533333504
"505",505,-1.03679520000024
"506",506,-0.934566133333529
"507",507,-0.969014400000179
"508",508,-1.06998826666684
"509",509,-1.19983173333345
"510",510,-1.2459952
"511",511,-1.16106000000014
"512",512,-1.10834160000021
"513",513,-1.0264746666667
"514",514,-1.00109173333354
"515",515,-0.91685386666674
"516",516,-0.813369600000225
"517",517,-0.819785066666798
"518",518,-0.942515733333525
"519",519,-1.02926400000018
"520",520,-1.02926400000018
"521",521,-1.06873306666679
"522",522,-1.09258186666678
"523",523,-1.0836560000001
"524",524,-1.02954293333355
"525",525,-1.00248640000015
"526",526,-0.945862933333497
"527",527,-0.863717066666869
"528",528,-0.81281173333348
"529",529,-0.844610133333466
"530",530,-0.824945333333566
"531",531,-0.848794133333555
"532",532,-0.818111466666811
"533",533,-0.799980800000088
"534",534,-0.878640000000182
"535",535,-0.934705600000091
"536",536,-0.93888960000018
"537",537,-0.86790106666671
"538",538,-0.830942400000204
"539",539,-0.85130453333341
"540",540,-0.867761600000148
"541",541,-0.87431653333353
"542",542,-0.906254400000078
"543",543,-0.88784480000023
"544",544,-0.831081866666766
"545",545,-0.901930933333426
"546",546,-0.952836266666814
"547",547,-1.03526106666682
"548",548,-1.13749013333353
"549",549,-1.15896800000022
"550",550,-1.14348720000016
"551",551,-1.11643066666677
"552",552,-1.0726381333335
"553",553,-1.11977786666674
"554",554,-1.2158704
"555",555,-1.24836613333354
"556",556,-1.16942800000007
"557",557,-1.14683440000014
"558",558,-1.20331840000023
"559",559,-1.09913680000016
"560",560,-1.03414533333357
"561",561,-0.94502613333338
"562",562,-0.98059013333352
"563",563,-1.09523173333344
"564",564,-1.11001520000019
"565",565,-1.10067093333333
"566",566,-0.850049333333359
"567",567,-0.67515813333344
"568",568,-0.635828533333392
"569",569,-0.602496000000231
"570",570,-0.543641066666847
"571",571,-0.506124533333348
"572",572,-0.410310933333457
"573",573,-0.464284533333445
"574",574,-0.565955733333412
"575",575,-0.659398400000009
"576",576,-0.751864800000175
"577",577,-0.905557066666771
"578",578,-0.979892800000214
"579",579,-1.05576266666683
"580",580,-1.12828533333348
"581",581,-1.14795013333338
"582",582,-1.09732373333336
"583",583,-1.04390800000012
"584",584,-0.932195200000235
"585",585,-0.891749866666699
"586",586,-0.937216000000194
"587",587,-1.02312746666673
"588",588,-1.0695698666669
"589",589,-1.1247986666667
"590",590,-1.14404506666691
"591",591,-1.09258186666678
"592",592,-0.945723466666687
"593",593,-0.908346399999999
"594",594,-0.964412000000155
"595",595,-0.812532800000108
"596",596,-0.670555733333416
"597",597,-0.514910933333461
"598",598,-0.4846466666669
"599",599,-0.562748000000001
"600",600,-0.6137928000002
"601",601,-0.570418666666873
"602",602,-0.613513866666827
"603",603,-0.7263424000002
"604",604,-0.879058400000117
"605",605,-1.11392026666666
"606",606,-1.22786453333352
"607",607,-1.32325973333348
"608",608,-1.23706933333357
"609",609,-1.12786693333354
"610",610,-1.05436800000022
"611",611,-1.07947200000001
"612",612,-0.957438666666838
"613",613,-0.864274933333365
"614",614,-0.781850133333364
"615",615,-0.690081066666753
"616",616,-0.712953600000063
"617",617,-0.811696000000239
"618",618,-0.855767466666872
"619",619,-0.884358133333447
"620",620,-0.858138400000165
"621",621,-0.952836266666814
"622",622,-0.950465333333521
"623",623,-0.949349600000032
"624",624,-0.913227733333395
"625",625,-0.873061333333479
"626",626,-0.951860000000135
"627",627,-1.08784000000019
"628",628,-1.12661173333349
"629",629,-1.12228826666684
"630",630,-1.0178277333334
"631",631,-0.928569066666891
"632",632,-0.889100000000034
"633",633,-0.894260266666802
"634",634,-0.837915733333521
"635",635,-0.954788800000173
"636",636,-1.11908053333343
"637",637,-1.2158704
"638",638,-1.1796090666668
"639",639,-1.09788160000011
"640",640,-1.30763946666686
"641",641,-1.2644048000001
"642",642,-1.17626186666683
"643",643,-1.22493573333349
"644",644,-1.1962056000001
"645",645,-1.07961146666682
"646",646,-0.966782933333449
"647",647,-0.93875013333337
"648",648,-0.878500533333372
"649",649,-0.787986666666812
"650",650,-0.836800000000032
"651",651,-0.877942666666875
"652",652,-0.849630933333424
"653",653,-0.851165066666848
"654",654,-0.804722666666674
"655",655,-0.74809920000002
"656",656,-0.679481600000091
"657",657,-0.715742933333538
"658",658,-0.800399200000022
"659",659,-0.792310133333464
"660",660,-0.883381866666768
"661",661,-0.911693600000219
"662",662,-0.849909866666797
"663",663,-0.760372266666668
"664",664,-0.721461066666804
"665",665,-0.585760000000121
"666",666,-0.588828266666721
"667",667,-0.605145866666896
"668",668,-0.6229976
"669",669,-0.675994933333557
"670",670,-0.796633600000115
"671",671,-0.832337066666818
"672",672,-0.909043733333553
"673",673,-0.984774133333362
"674",674,-1.00164960000003
"675",675,-0.895236533333482
"676",676,-0.718113866666831
"677",677,-0.71992693333338
"678",678,-0.702912000000146
"679",679,-0.680597333333333
"680",680,-0.660793066666871
"681",681,-0.592733333333438
"682",682,-0.621602933333386
"683",683,-0.710861600000142
"684",684,-0.80653573333347
"685",685,-0.905417600000209
"686",686,-1.02368533333347
"687",687,-0.937076533333384
"688",688,-0.798167733333539
"689",689,-0.771808533333447
"690",690,-0.766787733333489
"691",691,-0.768600800000037
"692",692,-0.848933600000117
"693",693,-0.943770933333329
"694",694,-0.939029066666743
"695",695,-1.00764666666667
"696",696,-1.00276533333352
"697",697,-0.943213066666832
"698",698,-0.907230666666757
"699",699,-1.12117253333335
"700",700,-1.22130960000014
"701",701,-1.24948186666678
"702",702,-1.21545200000007
"703",703,-1.2515738666667
"704",704,-1.3143338666668
"705",705,-1.33832213333336
"706",706,-1.34920053333339
"707",707,-1.28783520000015
"708",708,-1.28002506666672
"709",709,-1.19718186666678
"710",710,-1.02229066666686
"711",711,-0.982682133333441
"712",712,-0.798586133333474
"713",713,-0.754654133333403
"714",714,-0.836939466666842
"715",715,-0.874456000000093
"716",716,-0.938471199999998
"717",717,-0.995792000000206
"718",718,-0.84516800000021
"719",719,-0.691336266666804
"720",720,-0.524952533333378
"721",721,-0.475999733333349
"722",722,-0.597335733333462
"723",723,-0.68450240000005
"724",724,-0.781710666666802
"725",725,-0.717974400000021
"726",726,-0.763022133333334
"727",727,-0.794820533333567
"728",728,-0.781710666666802
"729",729,-0.753817333333534
"730",730,-0.646567466666864
"731",731,-0.585062666666814
"732",732,-0.735268266666876
"733",733,-0.682549866666691
"734",734,-0.793007466666771
"735",735,-0.90960160000005
"736",736,-1.01991973333357
"737",737,-0.989097600000014
"738",738,-0.928150666666708
"739",739,-0.836660533333469
"740",740,-0.813927466666722
"741",741,-0.854651733333383
"742",742,-0.727179200000069
"743",743,-0.701377866666722
"744",744,-0.743078400000062
"745",745,-0.880034666666796
"746",746,-1.05325226666673
"747",747,-0.96789866666669
"748",748,-0.849630933333424
"749",749,-0.81699573333357
"750",750,-0.847399466666694
"751",751,-1.0811456
"752",752,-1.1020656000002
"753",753,-1.22242533333338
"754",754,-1.10680746666678
"755",755,-0.95241786666688
"756",756,-0.840705066666749
"757",757,-0.860509333333458
"758",758,-0.792589066666836
"759",759,-0.826618933333552
"760",760,-0.920480000000084
"761",761,-0.989794933333568
"762",762,-0.917551200000047
"763",763,-0.863298666666686
"764",764,-0.913088266666833
"765",765,-0.875711200000144
"766",766,-0.808488266666829
"767",767,-0.714487733333487
"768",768,-0.649775200000027
"769",769,-0.689383733333446
"770",770,-0.602635466666793
"771",771,-0.662048266666675
"772",772,-0.595662133333476
"773",773,-0.59092026666689
"774",774,-0.739452266666717
"775",775,-0.716440266666845
"776",776,-0.711977333333383
"777",777,-0.794402133333385
"778",778,-0.794681066666757
"779",779,-0.760651200000041
"780",780,-0.726621333333572
"781",781,-0.69398613333347
"782",782,-0.665256000000085
"783",783,-0.694125600000032
"784",784,-0.716579733333407
"785",785,-0.581157600000097
"786",786,-0.574044800000218
"787",787,-0.557308800000108
"788",788,-0.604169600000217
"789",789,-0.607656266666752
"790",790,-0.462332000000087
"791",791,-0.477952266666707
"792",792,-0.481717866666862
"793",793,-0.492596266666896
"794",794,-0.617837333333479
"795",795,-0.801096533333329
"796",796,-0.885334400000127
"797",797,-0.82634000000018
"798",798,-0.610166666666855
"799",799,-0.433880800000074
"800",800,-0.441412000000136
"801",801,-0.322446933333563
"802",802,-0.280188533333478
"803",803,-0.313939466666822
"804",804,-0.293437866666805
"805",805,-0.327467733333521
"806",806,-0.513376800000037
"807",807,-0.639454666666737
"808",808,-0.750888533333496
"809",809,-0.81992453333336
"810",810,-0.820761333333477
"811",811,-0.778084533333457
"812",812,-0.849770400000234
"813",813,-0.748936000000137
"814",814,-0.686733866666781
"815",815,-0.725645066666893
"816",816,-0.786173600000016
"817",817,-0.794541600000195
"818",818,-0.685478666666729
"819",819,-0.713093066666873
"820",820,-0.695241333333522
"821",821,-0.719229600000073
"822",822,-0.710443200000207
"823",823,-0.684781333333422
"824",824,-0.758140800000185
"825",825,-0.650751466666706
"826",826,-0.624810666666796
"827",827,-0.765671999999999
"828",828,-0.883381866666768
"829",829,-0.839728800000069
"830",830,-0.773621599999996
"831",831,-0.831500266666701
"832",832,-0.863019733333562
"833",833,-0.835963200000162
"834",834,-0.841123466666683
"835",835,-0.835265866666856
"836",836,-0.723413600000162
"837",837,-0.65535386666673
"838",838,-0.614490133333507
"839",839,-0.638199466666686
"840",840,-0.648659466666785
"841",841,-0.748796533333575
"842",842,-0.70346986666689
"843",843,-0.721461066666804
"844",844,-0.764137866666823
"845",845,-0.817693066666877
"846",846,-0.907649066666692
"847",847,-0.874456000000093
"848",848,-0.853257066666769
"849",849,-0.864553866666738
"850",850,-0.807930400000084
"851",851,-0.763998400000013
"852",852,-0.653680266666744
"853",853,-0.715324533333356
"854",854,-0.730526400000042
"855",855,-0.640012533333482
"856",856,-0.639315200000175
"857",857,-0.663721866666908
"858",858,-0.732339466666838
"859",859,-0.767206133333423
"860",860,-0.732757866666772
"861",861,-0.64600960000012
"862",862,-0.596777866666718
"863",863,-0.682549866666691
"864",864,-0.726621333333572
"865",865,-0.840426133333376
"866",866,-0.961901600000052
"867",867,-0.970409066666793
"868",868,-0.876548000000013
"869",869,-0.80332800000006
"870",870,-0.768321866666665
"871",871,-0.929824266666695
"872",872,-0.957299200000028
"873",873,-0.979056000000097
"874",874,-0.933868800000222
"875",875,-0.992026400000051
"876",876,-0.957020266666904
"877",877,-0.906812266666823
"878",878,-0.879337333333489
"879",879,-0.791333866666785
"880",880,-0.858277866666728
"881",881,-0.768879733333409
"882",882,-0.683944533333553
"883",883,-0.647404266666733
"884",884,-0.647125333333361
"885",885,-0.598590933333514
"886",886,-0.510866400000182
"887",887,-0.499290666666841
"888",888,-0.461913600000152
"889",889,-0.627321066666899
"890",890,-0.716579733333407
"891",891,-0.755072533333337
"892",892,-0.703609333333452
"893",893,-0.753398933333351
"894",894,-0.736523466666679
"895",895,-0.975987733333497
"896",896,-0.983100533333376
"897",897,-0.914622400000009
"898",898,-0.945305066666753
"899",899,-0.967201333333383
"900",900,-0.869435200000134
"901",901,-0.755769866666892
"902",902,-0.659119466666885
"903",903,-0.505706133333413
"904",904,-0.488412266666807
"905",905,-0.593291200000183
"906",906,-0.536667733333529
"907",907,-0.437925333333353
"908",908,-0.441412000000136
"909",909,-0.389390933333506
"910",910,-0.411426666666699
"911",911,-0.670276800000043
"912",912,-0.831639733333511
"913",913,-1.05241546666686
"914",914,-1.11796480000019
"915",915,-1.14237146666667
"916",916,-1.06371226666683
"917",917,-0.988121333333334
"918",918,-0.991468533333555
"919",919,-0.882824000000024
"920",920,-0.906672800000013
"921",921,-1.02410373333341
"922",922,-1.11447813333341
"923",923,-1.18644293333356
"924",924,-1.11601226666683
"925",925,-0.927034933333467
"926",926,-0.72006640000019
"927",927,-0.520489600000164
"928",928,-0.353408533333431
"929",929,-0.399990400000168
"930",930,-0.416586933333467
"931",931,-0.382836000000124
"932",932,-0.372654933333396
"933",933,-0.471815733333507
"934",934,-0.516445066666885
"935",935,-0.475720800000224
"936",936,-0.447548533333336
"937",937,-0.404592800000192
"938",938,-0.477812800000145
"939",939,-0.572929066666729
"940",940,-0.495385600000124
"941",941,-0.500406400000082
"942",942,-0.541270133333553
"943",943,-0.576276266666701
"944",944,-0.559540266666839
"945",945,-0.622579200000065
"946",946,-0.616024266666683
"947",947,-0.710303733333397
"948",948,-0.708909066666783
"949",949,-0.787149866666695
"950",950,-0.912530400000088
"951",951,-0.921735200000136
"952",952,-0.827176800000049
"953",953,-0.631784000000113
"954",954,-0.51281893333354
"955",955,-0.485483466666769
"956",956,-0.52941546666684
"957",957,-0.633736533333472
"958",958,-0.646567466666864
"959",959,-0.745588800000165
"960",960,-0.773621599999996
"961",961,-0.801375466666702
"962",962,-0.925500800000043
"963",963,-0.956322933333349
"964",964,-0.801096533333329
"965",965,-0.79705200000005
"966",966,-0.762185333333465
"967",967,-0.790078666666733
"968",968,-0.729968533333545
"969",969,-0.610864000000162
"970",970,-0.54294373333354
"971",971,-0.432625600000022
"972",972,-0.375025866666689
"973",973,-0.313242133333515
"974",974,-0.190929866666722
"975",975,-0.247553333333376
"976",976,-0.354663733333483
"977",977,-0.311010666666784
"978",978,-0.418121066666891
"979",979,-0.454242933333528
"980",980,-0.448664266666825
"981",981,-0.507519200000209
"982",982,-0.597614666666835
"983",983,-0.594128000000052
"984",984,-0.673763466666826
"985",985,-0.763998400000013
"986",986,-0.719648000000008
"987",987,-0.668603200000057
"988",988,-0.62941306666682
"989",989,-0.55131173333347
"990",990,-0.625786933333475
"991",991,-0.67432133333357
"992",992,-0.727737066666814
"993",993,-0.708351200000039
"994",994,-0.755072533333337
"995",995,-0.718253333333394
"996",996,-0.713371999999997
"997",997,-0.737360266666796
"998",998,-0.831779200000073
"999",999,-0.860230400000086
"1000",1000,-0.784221066666905
