"","sTN","s.dp"
"1",1,44.2011706666666
"2",2,44.1266954666666
"3",3,44.2141410666665
"4",4,44.2239037333333
"5",5,44.1259981333333
"6",6,44.1674197333332
"7",7,44.1240455999999
"8",8,44.0080093333331
"9",9,44.0492914666665
"10",10,44.0147037333333
"11",11,43.9849973333332
"12",12,44.1045202666666
"13",13,44.2246010666666
"14",14,44.2183250666666
"15",15,44.1028466666666
"16",16,44.1487312
"17",17,44.1771824
"18",18,44.1179090666664
"19",19,43.9838816
"20",20,43.9540357333331
"21",21,43.9477597333331
"22",22,43.9448309333333
"23",23,44.0021517333333
"24",24,43.9756530666666
"25",25,43.9900181333332
"26",26,43.9575223999999
"27",27,43.8988069333333
"28",28,43.9711901333332
"29",29,44.0639354666665
"30",30,44.0653301333333
"31",31,44.0937813333333
"32",32,43.9205637333331
"33",33,43.8396730666666
"34",34,43.8575247999999
"35",35,44.0013149333332
"36",36,43.9933653333332
"37",37,44.0007570666667
"38",38,43.9007594666667
"39",39,43.8407887999998
"40",40,43.9301869333331
"41",41,43.9819290666666
"42",42,43.9583592
"43",43,43.8603141333332
"44",44,43.8326997333333
"45",45,44.0114959999999
"46",46,44.0494309333333
"47",47,44.0672826666667
"48",48,44.0582173333332
"49",49,44.0350658666665
"50",50,44.0421786666666
"51",51,44.0442706666666
"52",52,44.0018727999999
"53",53,44.0367394666665
"54",54,43.9805343999998
"55",55,43.9494333333334
"56",56,43.8141506666666
"57",57,43.7999250666666
"58",58,43.8297709333332
"59",59,43.8605930666665
"60",60,43.8268421333332
"61",61,43.9504095999998
"62",62,43.9537568
"63",63,43.9922495999999
"64",64,44.1926631999998
"65",65,44.0997784
"66",66,44.0202824
"67",67,44.0287898666665
"68",68,44.0127511999999
"69",69,44.0569621333331
"70",70,44.0138669333332
"71",71,43.8940650666665
"72",72,43.9296290666666
"73",73,43.9735610666665
"74",74,44.0184693333332
"75",75,43.9074538666666
"76",76,43.9660298666666
"77",77,43.8576642666665
"78",78,43.8417650666665
"79",79,43.8393941333332
"80",80,43.7565509333333
"81",81,43.8371626666665
"82",82,43.8377205333332
"83",83,43.8446938666665
"84",84,43.8378599999998
"85",85,43.7575271999999
