"","sTN","s.dp"
"1",1,60.5479192
"2",2,60.6844570666666
"3",3,60.7198815999999
"4",4,60.565492
"5",5,60.4501530666668
"6",6,60.4203071999999
"7",7,60.4942245333334
"8",8,60.4882274666667
"9",9,60.4760938666667
"10",10,60.4449928
"11",11,60.4564290666668
"12",12,60.4204466666667
"13",13,60.4825093333332
"14",14,60.5364829333332
"15",15,60.6237890666666
"16",16,60.7243445333334
"17",17,60.7787365333333
"18",18,60.7802706666667
"19",19,60.7193237333334
"20",20,60.7194632
"21",21,60.7516799999999
"22",22,60.7943567999999
"23",23,60.7417778666668
"24",24,60.5954773333334
"25",25,60.6898962666667
"26",26,60.7133266666668
"27",27,60.7647898666666
"28",28,60.7914280000001
"29",29,60.8236448
"30",30,60.6583768000001
"31",31,60.5229546666665
"32",32,60.5760914666666
"33",33,60.6035664
"34",34,60.5413642666666
"35",35,60.5638184
"36",36,60.6445696
"37",37,60.7833389333333
"38",38,60.7755287999999
"39",39,60.7575375999999
"40",40,60.6469405333333
"41",41,60.5931063999999
"42",42,60.6063557333332
"43",43,60.6594925333333
"44",44,60.7396858666666
"45",45,60.6893384
"46",46,60.6756706666667
"47",47,60.6886410666666
"48",48,60.8145794666665
"49",49,60.8356389333333
"50",50,60.6838992000001
"51",51,60.6647922666667
"52",52,60.7196026666668
"53",53,60.7356413333333
"54",54,60.7052375999999
"55",55,60.6353648
"56",56,60.7724605333333
"57",57,60.7321546666665
"58",58,60.7476354666666
"59",59,60.8840338666666
"60",60,60.8776184
"61",61,60.8868232000001
"62",62,60.8921229333334
"63",63,60.8597666666667
"64",64,60.9155533333332
"65",65,60.9421914666667
"66",66,60.9765002666668
"67",67,60.91904
"68",68,60.8831970666667
"69",69,60.8182055999999
"70",70,60.7063533333334
"71",71,60.7187658666667
"72",72,60.6784599999999
"73",73,60.7723210666667
"74",74,60.9363338666666
"75",75,60.8822208
"76",76,60.8866837333332
"77",77,60.9035591999999
"78",78,60.8866837333332
"79",79,60.9278264000001
"80",80,60.9385653333333
"81",81,60.8949122666666
"82",82,60.8910071999999
"83",83,60.8301997333334
"84",84,60.8590693333334
"85",85,60.8645085333333
"86",86,60.9785922666667
"87",87,61.0006279999999
"88",88,61.0177823999999
"89",89,60.9314525333332
"90",90,60.8737133333333
"91",91,60.9101141333333
"92",92,60.9124850666666
"93",93,60.8858469333334
"94",94,60.9034197333334
"95",95,60.8714818666666
"96",96,60.8926807999999
"97",97,60.8977016000001
"98",98,60.9293605333333
"99",99,60.9048144
"100",100,60.8781762666668
"101",101,60.8936570666666
"102",102,60.9336839999999
"103",103,60.8689714666667
"104",104,60.8628349333333
"105",105,60.8498645333333
"106",106,61.0339605333333
"107",107,61.0771952
"108",108,61.0458152
"109",109,61.0727322666666
"110",110,61.0029989333334
"111",111,61.0509754666668
"112",112,61.1265664
"113",113,61.1875133333333
"114",114,61.1571095999999
"115",115,61.1735666666667
"116",116,61.2717511999999
"117",117,61.2124778666665
"118",118,61.2186144
"119",119,61.1490205333334
"120",120,61.1223823999999
"121",121,60.9597642666666
"122",122,60.9184821333332
"123",123,60.9140192
"124",124,60.9155533333332
"125",125,61.0009069333332
"126",126,60.9332656
"127",127,61.0244768000001
"128",128,61.0813791999999
"129",129,61.0131799999999
"130",130,60.9983965333334
"131",131,60.9836130666666
"132",132,61.0197349333333
"133",133,61.0190376
"134",134,61.0511149333333
"135",135,61.0854237333334
"136",136,61.0197349333333
"137",137,61.0753821333332
"138",138,61.1134565333332
"139",139,61.1416287999999
"140",140,61.1752402666667
"141",141,61.2901608
"142",142,61.2163829333333
"143",143,61.1007650666667
"144",144,61.0610170666667
"145",145,61.0332632
"146",146,61.1272637333333
"147",147,61.1672906666667
"148",148,61.1851424
"149",149,61.1197325333332
"150",150,61.1223823999999
"151",151,61.1289373333333
"152",152,61.1009045333332
"153",153,61.0961626666666
"154",154,61.1576674666667
"155",155,61.1748218666667
"156",156,61.2187538666666
"157",157,61.1956023999999
"158",158,61.0646432
"159",159,61.0055093333333
"160",160,61.0053698666667
"161",161,61.088492
"162",162,61.0737085333333
"163",163,61.0455362666666
"164",164,61.1221034666665
"165",165,61.2325610666666
"166",166,61.3103834666666
"167",167,61.2234957333334
"168",168,61.2151277333332
"169",169,61.2017389333333
"170",170,61.2091306666666
"171",171,61.2345136
"172",172,61.2084333333333
"173",173,61.1834688
"174",174,61.1947656
"175",175,61.3159621333333
"176",176,61.3431581333333
"177",177,61.3997815999999
"178",178,61.3405082666666
"179",179,61.2766325333333
"180",180,61.2774693333334
"181",181,61.4064759999999
"182",182,61.3452501333334
"183",183,61.3474815999999
"184",184,61.46296
"185",185,61.4611469333334
"186",186,61.3858349333333
"187",187,61.2707749333334
"188",188,61.2460893333333
"189",189,61.2010416
"190",190,61.1580858666666
"191",191,61.1582253333334
"192",192,61.1523677333333
"193",193,61.1879317333332
"194",194,61.1799821333332
"195",195,61.1862581333333
"196",196,61.2852794666666
"197",197,61.3584994666668
"198",198,61.41066
"199",199,61.3216802666666
"200",200,61.1943472000001
"201",201,61.0771952
"202",202,61.0495807999999
"203",203,61.1495783999999
"204",204,61.2010416
"205",205,61.2329794666665
"206",206,61.3622650666667
"207",207,61.3550128
"208",208,61.3342322666666
"209",209,61.2930896
"210",210,61.2529232000001
"211",211,61.1785874666666
"212",212,61.1672906666667
"213",213,61.2299112
"214",214,61.3488762666665
"215",215,61.4151229333334
"216",216,61.2416263999999
"217",217,61.2124778666665
"218",218,61.2286559999999
"219",219,61.2234957333334
"220",220,61.1804005333334
"221",221,61.1749613333333
"222",222,61.2188933333334
"223",223,61.1957418666667
"224",224,61.1438602666666
"225",225,61.1974154666667
"226",226,61.2979709333334
"227",227,61.2526442666667
"228",228,61.3855559999999
"229",229,61.4988029333332
"230",230,61.3827666666667
"231",231,61.2773298666666
"232",232,61.1889079999999
"233",233,61.1307504000001
"234",234,61.2512496000001
"235",235,61.3866717333334
"236",236,61.4764882666666
"237",237,61.4633783999999
"238",238,61.5176309333333
"239",239,61.6304594666666
"240",240,61.6082842666666
"241",241,61.4990818666666
"242",242,61.5179098666666
"243",243,61.4988029333332
"244",244,61.3208434666667
"245",245,61.3442738666667
"246",246,61.481788
"247",247,61.5028474666667
"248",248,61.4774645333333
"249",249,61.4745357333333
"250",250,61.4590549333332
"251",251,61.3869506666668
"252",252,61.3558496000001
"253",253,61.3689594666666
"254",254,61.3495736000001
"255",255,61.4487343999999
"256",256,61.3458079999999
"257",257,61.3276773333332
"258",258,61.3462263999999
"259",259,61.3533392
"260",260,61.2778877333333
"261",261,61.2999234666668
"262",262,61.2558519999999
"263",263,61.4465029333332
"264",264,61.5890378666667
"265",265,61.7006112
"266",266,61.7340832
"267",267,61.7371514666665
"268",268,61.7643474666667
"269",269,61.7671368
"270",270,61.6757861333333
"271",271,61.5894562666666
"272",272,61.6504031999999
"273",273,61.6979613333333
"274",274,61.6746704000001
"275",275,61.6961482666668
"276",276,61.6340856
"277",277,61.571744
"278",278,61.4038261333332
"279",279,61.4265591999999
"280",280,61.4780224000001
"281",281,61.5170730666668
"282",282,61.5384114666666
"283",283,61.5057762666665
"284",284,61.5080077333333
"285",285,61.5798330666666
"286",286,61.6031240000001
"287",287,61.5046605333333
"288",288,61.6073079999999
"289",289,61.7043767999999
"290",290,61.6661629333333
"291",291,61.7102344
"292",292,61.6616999999999
"293",293,61.5697914666667
"294",294,61.5575184
"295",295,61.5618418666667
"296",296,61.5442690666667
"297",297,61.5639338666666
"298",298,61.6056344
"299",299,61.5834592
"300",300,61.5502661333334
"301",301,61.5784384
"302",302,61.5335301333332
"303",303,61.5541712000001
"304",304,61.5753701333334
"305",305,61.6430114666666
"306",306,61.6345039999999
"307",307,61.5900141333333
"308",308,61.6326909333334
"309",309,61.7107922666667
"310",310,61.6799701333334
"311",311,61.6460797333332
"312",312,61.6901511999999
"313",313,61.6467770666665
"314",314,61.5933613333333
"315",315,61.5967085333333
"316",316,61.5909904
"317",317,61.6187442666667
"318",318,61.6085632
"319",319,61.5138653333333
"320",320,61.4359034666666
"321",321,61.4969898666667
"322",322,61.6140023999999
"323",323,61.5619813333333
"324",324,61.5623997333334
"325",325,61.5487319999999
"326",326,61.4845773333332
"327",327,61.5430138666667
"328",328,61.7492850666666
"329",329,61.8205525333332
"330",330,61.7735522666666
"331",331,61.6679759999999
"332",332,61.5877826666666
"333",333,61.5127496000001
"334",334,61.6515189333334
"335",335,61.6304594666666
"336",336,61.7043767999999
"337",337,61.7490061333333
"338",338,61.7738311999999
"339",339,61.6628157333333
"340",340,61.6815042666666
"341",341,61.7089791999999
"342",342,61.7275282666666
"343",343,61.7596055999999
"344",344,61.7741101333333
"345",345,61.6901511999999
"346",346,61.657516
"347",347,61.65124
"348",348,61.7478904
"349",349,61.7501218666668
"350",350,61.7778757333332
"351",351,61.7262730666668
"352",352,61.6410589333333
"353",353,61.6852698666667
"354",354,61.8134397333333
"355",355,61.7919618666667
"356",356,61.8324071999999
"357",357,61.7840122666667
"358",358,61.7649053333333
"359",359,61.7646263999999
"360",360,61.7186023999999
"361",361,61.6605842666666
"362",362,61.6365960000001
"363",363,61.5831802666666
"364",364,61.6703469333334
"365",365,61.6536109333333
"366",366,61.6099578666666
