"","sTN","s.dp"
"1",1,62.6639074666669
"2",2,62.6636285333335
"3",3,62.6132810666669
"4",4,62.6276461333334
"5",5,62.6332248000001
"6",6,62.6844090666669
"7",7,62.6962637333334
"8",8,62.6729728000001
"9",9,62.6425690666668
"10",10,62.6176045333335
"11",11,62.6329458666668
"12",12,62.6643258666668
"13",13,62.7601394666667
"14",14,62.7269464000001
"15",15,62.6619549333335
"16",16,62.6823170666667
"17",17,62.7454954666668
"18",18,62.7079789333335
"19",19,62.6382456000001
"20",20,62.5806458666668
"21",21,62.6194176000001
"22",22,62.7176021333335
"23",23,62.6015658666667
"24",24,62.5262538666668
"25",25,62.6251357333333
"26",26,62.5569365333333
"27",27,62.4773010666668
"28",28,62.4347637333334
"29",29,62.4431317333335
"30",30,62.5290432000001
"31",31,62.4217933333334
"32",32,62.3475970666668
"33",33,62.5358770666668
"34",34,62.59264
"35",35,62.5890138666667
"36",36,62.6065866666667
"37",37,62.6051920000001
"38",38,62.6116074666669
"39",39,62.6036578666669
"40",40,62.6213701333334
"41",41,62.5711621333333
"42",42,62.5577733333335
"43",43,62.4555442666667
"44",44,62.3812085333336
"45",45,62.4393661333334
"46",46,62.580088
"47",47,62.5876192000001
"48",48,62.5096573333335
"49",49,62.4941765333335
"50",50,62.5501026666668
"51",51,62.4933397333334
"52",52,62.5686517333335
"53",53,62.6477293333335
"54",54,62.5740909333334
"55",55,62.5438266666668
"56",56,62.5754856
"57",57,62.6604208000001
"58",58,62.7135576000002
"59",59,62.7015634666667
"60",60,62.7846856
"61",61,62.8341962666668
"62",62,62.7227624
"63",63,62.6456373333333
"64",64,62.5993344000002
"65",65,62.5586101333336
"66",66,62.5385269333335
"67",67,62.5957082666669
"68",68,62.6971005333335
"69",69,62.7509346666667
"70",70,62.7216466666668
"71",71,62.7340592000002
"72",72,62.7488426666667
"73",73,62.6827354666667
"74",74,62.5952898666667
"75",75,62.4537312000002
"76",76,62.4608440000001
"77",77,62.6298776000002
"78",78,62.6061682666667
"79",79,62.5611205333334
"80",80,62.6010080000002
"81",81,62.5895717333334
"82",82,62.5167701333334
"83",83,62.5899901333334
"84",84,62.6593050666669
"85",85,62.6473109333333
"86",86,62.5461976000001
"87",87,62.5171885333334
"88",88,62.5276485333335
"89",89,62.4549864
"90",90,62.5223488000001
"91",91,62.6169072000002
"92",92,62.7114656000001
"93",93,62.7563738666668
"94",94,62.7810594666667
"95",95,62.7509346666667
"96",96,62.6627917333334
"97",97,62.6618154666667
"98",98,62.6286224000001
"99",99,62.5711621333333
"100",100,62.5337850666669
"101",101,62.6786909333334
"102",102,62.6832933333334
"103",103,62.6382456000001
"104",104,62.5733936000001
"105",105,62.5611205333334
"106",106,62.5597258666668
"107",107,62.5192805333335
"108",108,62.5690701333334
"109",109,62.6212306666669
"110",110,62.5979397333334
"111",111,62.5964056000002
"112",112,62.5304378666667
"113",113,62.4799509333335
"114",114,62.5566576000002
"115",115,62.6071445333334
