"time","mean","sd","se"
1,54.5824556806667,8.22966886426515,3.68041980256207
2,54.56630544,8.24580974205413,3.68763822255261
3,54.5190541346667,8.25162982513441,3.69024104283305
4,54.48931984,8.28290881195325,3.7042294309919
5,54.5247443726667,8.34913061408685,3.73384472122455
6,54.5529724266667,8.3820343169474,3.74855970448608
7,54.5564869866668,8.35997844886458,3.73869602041889
8,54.6022041593334,8.36189444380001,3.73955287940292
9,54.6042124793333,8.36537467961494,3.74110928817491
10,54.550629386,8.35812939371031,3.73786909781507
11,54.51233184,8.35355902951778,3.73582516881179
12,54.5296536,8.36645490373187,3.74159237908618
13,54.5542834126667,8.32781836037459,3.72431359161368
14,54.5859981346667,8.30537315637372,3.71427579123073
15,54.5515498653334,8.2165427365696,3.67454961980035
16,54.5065300273333,8.22823194100444,3.67977719094419
17,54.5323313606667,8.28271935792608,3.70414470457523
18,54.5084825606667,8.32501252081899,3.72305878201763
19,54.5207277333334,8.3772125643978,3.74640335119176
20,54.5632371720001,8.28061179044169,3.70320217174277
21,54.5698757866667,8.24532207112119,3.68742012948127
22,54.57509184,8.22650479548658,3.6790047879872
23,54.5301835726667,8.2536492366735,3.69114415112824
24,54.5120250133334,8.28150287881505,3.70360067857813
25,54.5754823466667,8.3395848097469,3.72957570774374
26,54.59676496,8.35899811776723,3.73825760302406
27,54.5457759466667,8.28691060016138,3.70601908508489
28,54.5212577073334,8.2586431889182,3.69337751446734
29,54.5399462406667,8.2983524412045,3.71113603195692
30,54.5474495473334,8.29674050977253,3.71041515430553
31,54.5815630933333,8.28156802670946,3.70362981360223
32,54.707027308,8.22858325263836,3.67993430228314
33,54.932098614,8.18403579258548,3.6600120725025
34,55.0662655453334,8.17305223281919,3.65510007524803
35,55.1214106673334,8.11562440548768,3.62941757010536
36,55.0697243206667,8.07902603465315,3.613050281095
37,55.0192652793334,8.11456350642987,3.62894312162325
38,54.9120433073334,8.10033395714735,3.62257947372627
39,54.8862140800001,8.15745439962885,3.64812451218497
40,54.8892544540001,8.19862267799285,3.66653552597268
41,54.848781228,8.15825552232304,3.64848278514547
42,54.8842894400001,8.13844502319121,3.63962326060008
43,54.858739148,8.11599138334048,3.62958168759037
44,54.8152813326667,8.14724175896132,3.64355728043249
45,54.7800799473334,8.18378778246161,3.65990115900328
46,54.7687831466667,8.18737602367152,3.66150586925629
47,54.7760912013334,8.17900906145755,3.65776405000117
48,54.7927435193333,8.2367020855362,3.68356515473464
49,54.819911626,8.28286111813744,3.70420810166905
50,54.8116552013334,8.23764181252255,3.683985413419
51,54.8209994666667,8.20214420868986,3.66811040237735
52,54.7988800540001,8.18161097219662,3.65892765985795
53,54.8278891186667,8.1499673390328,3.64477619689608
54,54.7995494933334,8.1578311458363,3.64829299821099
55,54.7586299733334,8.15600370731145,3.64747574285774
56,54.739578828,8.13800784929353,3.63942775048944
57,54.7701778126667,8.13445301435934,3.63783797997711
58,54.8127988253334,8.15993705983756,3.64923479158331
59,54.8165644273334,8.1449432440914,3.64252935333321
60,54.8289490666667,8.11163719588877,3.62763443576461
61,54.8413058133334,8.17867230674359,3.65761344871474
62,54.83449984,8.2590233740052,3.69354753840706
63,54.8026735473334,8.27576097747448,3.70103282223461
64,54.766021708,8.22457659724182,3.67814247151732
65,54.7506803726667,8.22538678198864,3.67850479715097
66,54.7979874680001,8.24605816125106,3.68774931899486
67,54.8175406933334,8.19696684416841,3.6657950145745
68,54.8073596266667,8.12969478597953,3.63571003555517
69,54.8309852793334,8.15736166541667,3.64808304018451
70,54.8537183466667,8.15007670929483,3.64482510876421
71,54.9124338133334,8.11013677518154,3.62696342722537
72,54.9528233613334,8.1049710935238,3.624653264158
73,54.9923203193334,8.14506165230896,3.64258230709792
74,54.9836176,8.2073432275673,3.6704354743026
75,54.968694666,8.23958024776429,3.6848523080131
76,55.003589226,8.21240755407506,3.67270030996892
77,55.0105346666667,8.1409690032481,3.64075201879629
78,54.957230506,8.18336002079075,3.65970985816844
79,54.9353900273334,8.11800836400223,3.63048370876417
80,54.9182077326667,8.1428738132326,3.6416038757182
81,54.9244279466667,8.22925509108352,3.6802347575698
82,54.988415254,8.23887116671227,3.68453519732633
83,54.9855143466667,8.25785231451796,3.69302382468323
84,54.9894194140001,8.27951511716525,3.70271172454373
85,54.974524374,8.25727816349387,3.69276705653938
86,54.9641201606667,8.2852201714361,3.70526310237672
87,54.9852912,8.228067698451,3.67970373944133
88,54.9977874133333,8.19409242988995,3.66450953743007
89,55.0055417613334,8.17347559137095,3.65528940694815
90,55.0478559466667,8.18886931492412,3.6621736894065
91,55.0930710393334,8.1788123401619,3.65767607356323
92,55.111257492,8.16670243271886,3.65226035831446
93,55.0692222386667,8.1043098206616,3.62435753394369
94,55.0362523213334,8.10467553416385,3.62452108599396
95,55.0570886413334,8.12169806524561,3.63213379332354
96,55.0499758386667,8.13334816223041,3.63734387508404
97,55.0359454946667,8.1467143779522,3.64332142847521
98,55.07934752,8.15493100880766,3.64699601750297
99,55.0855398386667,8.11397841342413,3.62868146007645
100,55.0607984533334,8.18080661171395,3.65856793891442
101,55.05717232,8.21132663322601,3.67221690746957
102,55.0425562146667,8.20115880440315,3.66766971618327
103,55.04746544,8.16745223364604,3.65259567948301
104,55.0769208006667,8.13874049468036,3.63975539946711
105,55.0693896006667,8.16709353224348,3.65243526333906
106,55.0986218126667,8.15604656053124,3.64749490740024
107,55.125510986,8.14296354773738,3.64164400620873
108,55.0935173340001,8.13665264674697,3.63882168548596
109,55.058064906,8.12196256645456,3.63225208186021
110,55.1015506140001,8.15665891300022,3.64776875974961
111,55.1165572260001,8.1008481293794,3.62280941853887
112,55.0680786133334,8.09263128923626,3.61913473591481
113,55.0728762653334,8.12467489071458,3.63346507014469
114,55.0984544533334,8.15901600454441,3.64882288313401
115,55.117645066,8.17202363750022,3.65464007343712
116,55.0899190926667,8.15903863559985,3.64883300404968
117,55.0803795733334,8.17215567755163,3.65469912354326
118,55.0951909346667,8.18805217681344,3.661808254134
119,55.1126800526667,8.17236623135644,3.65479328606736
120,55.0326540800001,8.20179644721015,3.66795487871563
121,54.9960580253334,8.28007715926617,3.7029630774125
122,55.0262943993333,8.2797095357818,3.70279867119227
123,55.0091399986667,8.27810143394838,3.70207950618941
124,54.98252976,8.22564023948616,3.67861814678974
125,54.9537717333334,8.17150020834048,3.6544059888006
126,54.9514844793334,8.19324282941812,3.66412958454833
127,54.9904793586667,8.19430199694511,3.66460325866631
128,55.01826112,8.17971507787938,3.65807979014365
129,55.0450387186667,8.1950838709328,3.66495292334357
130,55.028107466,8.18673016431356,3.66121703217063
131,55.0132403200001,8.13685329409361,3.63891141770728
132,55.0546619193333,8.13432234238399,3.63777954169318
133,55.0284700786667,8.1261197747651,3.63411124193601
134,55.0095584000001,8.18831255748878,3.66192469991201
135,55.0158901853334,8.14152252567717,3.64099956155198
136,55.02855376,8.15569833047741,3.64733917418581
137,55.035610772,8.21609315091383,3.67434855898275
138,55.0394600526667,8.23107103960683,3.68104687443815
139,55.0114551466667,8.22970646835018,3.68043661962015
140,55.0028082126667,8.19151014320331,3.66335470371633
141,55.02177568,8.15660272112453,3.64774362997884
142,55.0624162653334,8.15834725452752,3.64852380903446
143,55.03072944,8.19812477007426,3.66631285478218
144,54.8763398393334,8.30589688757166,3.71451001094283
145,54.9802982926667,8.30193775270561,3.71273943200431
146,55.1071571733334,8.24625668229361,3.68783810030408
147,55.1722602133334,8.25486337096656,3.69168712849086
148,55.2276005866667,8.20073369650641,3.66747960215229
149,55.2824946666667,8.23837769479544,3.68431450997613
150,55.3302759466667,8.25947840374039,3.69375103389099
151,55.3929522673333,8.23357509608968,3.68216672254118
152,55.4106645326667,8.19515917389122,3.66498659985036
153,55.475098132,8.19099037900729,3.66312225810141
154,55.5520279466667,8.25996624195443,3.69396920177272
155,55.578164,8.26534203322549,3.6963733287157
156,55.6140906126667,8.30254276036546,3.71300999965518
157,55.5923338133334,8.30625219675429,3.71466891003991
158,55.5255850666667,8.22427860008701,3.67800920313827
159,55.4972733333334,8.20795470496767,3.67070893530939
160,55.5003973853334,8.19453721342852,3.66470845067558
161,55.4923083193334,8.18662905986512,3.66117181688672
162,55.5191417066667,8.1720975636182,3.65467313420214
163,55.5677597853333,8.16108069724481,3.64974624178016
164,55.534622506,8.13989467696345,3.64027156547579
165,55.52988064,8.14414046651053,3.64217034028488
166,55.521150026,8.14180890930297,3.64112763620297
167,55.5092674680001,8.16270030184712,3.65047055097764
168,55.534427254,8.17042574547983,3.65392547440146
169,55.5704375473334,8.20058425862497,3.66741277150003
170,55.5432415466667,8.19528082163846,3.66504100237678
171,55.4695752526667,8.21483404227369,3.67378546848067
172,55.44921312,8.19642328278172,3.66555192653238
173,55.4107482126667,8.16947434044465,3.6534999931349
174,55.3631342940001,8.16880193586452,3.65319928466499
175,55.36093072,8.16707867278257,3.65242861798612
176,55.3781966946667,8.18780165300752,3.66169621648199
177,55.3433858146667,8.18769370983779,3.66164794282895
178,55.3790055986667,8.17811101612167,3.65736243191759
179,55.313874666,8.22315356215828,3.67750607088109
180,55.2415193606667,8.22623298128372,3.67888322898023
181,55.2027755213334,8.21926407295625,3.67576663843039
182,55.190335092,8.22141755934387,3.67672970682066
183,55.1948538126667,8.20478274012815,3.66929038950871
184,55.1853700793334,8.14961179418749,3.64461719240745
185,55.2052022393334,8.14242149062773,3.64140159089975
186,55.1900003733334,8.12970963585826,3.63571667662283
187,55.1810745066667,8.18661879875237,3.66116722797759
188,55.1821065613334,8.23109590548498,3.68105799479692
189,55.2070432006668,8.26734331761025,3.69726833030103
190,55.1893030406667,8.25795993319848,3.69307195322028
191,55.1748542933334,8.23781382091238,3.68406233790947
192,55.1647848006667,8.24015928459289,3.68511126115515
193,55.1439763733334,8.21367616148498,3.67326764844999
194,55.0853166926667,8.19725662496646,3.6659246084871
195,55.1055393606667,8.19161021000353,3.66339945494984
196,55.1062088,8.2325453674588,3.68170621389777
197,55.1135447466667,8.23533353532965,3.68295312047615
198,55.09901232,8.20920629199708,3.67126866204489
199,55.05541504,8.21148101738416,3.67228595016402
200,55.110085974,8.23638492278771,3.68342331524154
201,55.0863766386667,8.24276142819508,3.68627497515149
202,55.0540482653334,8.23050391242701,3.68079324745295
203,55.0813279453333,8.15213996563767,3.64574782505173
204,55.0967250673334,8.14814585840027,3.64396160599328
205,55.0483022413334,8.20272836590123,3.66837164542418
206,55.0366707193334,8.24432965200324,3.68697630615929
207,54.9951933346667,8.26968877435771,3.69831725044615
208,54.9657100813334,8.2482549764971,3.68873176463969
209,54.9853469866667,8.26046021854661,3.6941901148206
210,54.9567842133334,8.26109671861584,3.6944747663051
211,54.962334988,8.30838694041588,3.71562359642828
212,54.9589320006667,8.33585878212875,3.7279093775357
213,54.9361152526667,8.38671666650595,3.75065371486755
214,54.9693083193334,8.34183186171771,3.73058061993488
215,54.9217780813334,8.37528589941338,3.74554172041676
216,54.9040937073334,8.33625241999811,3.72808541774258
217,54.9148884266667,8.315045838997,3.71860154640481
218,54.9739944,8.3450251554829,3.7320087043211
219,54.9984010653333,8.37058301952458,3.74343852859248
220,54.9774531733333,8.39507396683602,3.75439121319683
221,54.9756122120001,8.39837655659485,3.75586817623734
