"time","mean","sd","se"
1,0.0314854686190151,0.177583974388934,0.0794179676896476
2,0.0129744093620624,0.112114366013371,0.0501390687320379
3,-0.0366377145614923,0.0884242698478045,0.0395445356480951
4,-0.0687328278183813,0.1298006308108,0.0580486068030603
5,-0.0356691137419175,0.162784471172129,0.0727994286444471
6,-0.00980187833218594,0.20328674363849,0.0909125955400473
7,-0.00864813692236302,0.210757957558707,0.094253823980057
8,0.0347082171540045,0.23043100312453,0.103051877421983
9,0.0343557185637531,0.205316462137337,0.0918203132477694
10,-0.0215881933598045,0.214967880583445,0.0961365587927282
11,-0.0622465579500131,0.202442775272642,0.0905351614126681
12,-0.0472856165402502,0.222870306841322,0.0996706312526866
13,-0.0250166224638459,0.211241654938171,0.094470140024261
14,0.00433728094596325,0.198064281955326,0.0885770396733589
15,-0.0324718069775902,0.146991558817558,0.0657366235269438
16,-0.0798524635678822,0.188386316435996,0.0842489219163346
17,-0.0564119488247759,0.176825514946164,0.0790787743152055
18,-0.0826215674149891,0.205240302171634,0.0917862534756743
19,-0.0727372133385612,0.245787646094428,0.10991957693936
20,-0.0325885932620944,0.181088592926928,0.0809852807468797
21,-0.0283107971856702,0.151688183003488,0.0678370177158454
22,-0.0254555624426024,0.140246839443263,0.0627202933249268
23,-0.072724648366155,0.147389439848474,0.0659145613333607
24,-0.0932440262896665,0.166612006375099,0.0745111544244701
25,-0.0321475115466227,0.172838709967697,0.0772958209262284
26,-0.013225716803575,0.186642860852588,0.0834692248762843
27,-0.0665755487271022,0.136639114482738,0.0611068696737558
28,-0.093454606650638,0.138008399523468,0.0617192325600849
29,-0.0771268919075331,0.207306597104263,0.0927103286618586
30,-0.0719844038310474,0.246656610472417,0.110308189623202
31,-0.0402316764213837,0.191495285986133,0.0856392953671512
32,0.0828717196550828,0.177457460525932,0.0793613889700938
33,0.305582207064835,0.70242918938889,0.314135883370726
34,0.437388319807936,1.01810208320899,0.455309093217892
35,0.490172623217746,1.09028859328293,0.487591881934651
36,0.436125457960835,0.965149465994034,0.431627962882056
37,0.383305598037262,0.819075406468707,0.36630165751246
38,0.273722807447048,0.706137758500109,0.315794405897115
39,0.245532761523473,0.503878722333692,0.225341415110775
40,0.246212316933239,0.412396753868438,0.184429435070015
41,0.20337827234297,0.356944495924872,0.159630431416482
42,0.236525665752792,0.268778996052653,0.120201621219576
43,0.208614555162502,0.23253433494231,0.103992516006742
44,0.162795921238908,0.183046244762891,0.081860769263178
45,0.125233717315395,0.132961609145349,0.0594622392893518
46,0.111576098058464,0.0953204535992575,0.0426286027788108
47,0.11652333413491,0.0862681565619152,0.0385802924732074
48,0.13081483354462,0.0819214490752527,0.0366363857895105
49,0.155622121621124,0.149083756343796,0.0666722827051486
50,0.145004878364256,0.155250351503442,0.0694300678984864
51,0.151988325107355,0.167968911225258,0.0751179807212607
52,0.127508093850445,0.211892148585946,0.0947610496273322
53,0.15415633992687,0.219711386588761,0.0982579191686412
54,0.123455896003336,0.199017284637972,0.089003235429586
55,0.0801755574130817,0.232001056286907,0.103754026541856
56,0.0587635934894885,0.263896904292336,0.118018283409884
57,0.0870017595659585,0.315686541740322,0.141179313382637
58,0.12726195364238,0.391551645001746,0.175107218985154
59,0.128666737052106,0.387481897604889,0.173287172619029
60,0.138690557795235,0.340981553260561,0.152491586432816
61,0.148686485871641,0.31934235571169,0.142814243093252
62,0.139519693948089,0.321171399713258,0.14363221643752
63,0.105332582691197,0.369773535205874,0.165367752200149
64,0.0663199247676243,0.380972068710422,0.170375888633045
65,0.0486177708440734,0.415973138801693,0.186028843034908
66,0.0935640475871779,0.439282701035226,0.196453196170897
67,0.110756454330243,0.424560693909516,0.189869314431232
68,0.098214569073331,0.438970027263712,0.196313364209319
69,0.119479403149779,0.43340936165636,0.193826558949682
70,0.139851651892884,0.474357927017992,0.212139314095623
71,0.196206299969311,0.491596684275908,0.219848720710886
72,0.234235029379075,0.510305095683658,0.228215376642639
73,0.271371168788846,0.490407128415063,0.21931673515731
74,0.260307630865252,0.46211435040305,0.206663820175875
75,0.24302387827506,0.425378629648323,0.190235106413871
76,0.275557619684825,0.399386784091482,0.178611199708717
77,0.280142241761273,0.464162854737868,0.207579939164847
78,0.224477262504359,0.510846928372431,0.228457691587544
79,0.200275965247446,0.537932209455238,0.240570597525714
80,0.180732851990551,0.507202639463411,0.226827916041501
81,0.184592247400336,0.480861773885896,0.215047922837999
82,0.246218736143385,0.528667590279448,0.23642733387317
83,0.240957010219812,0.517809664791988,0.231571521976253
84,0.242501258962999,0.531753734766503,0.237807499645459
85,0.225245400372707,0.539781261093262,0.241397518557019
86,0.212480368449192,0.600348710715478,0.268484105472833
87,0.231290589192239,0.639210216009138,0.285863498981752
88,0.241425983935287,0.584231437552606,0.26127624179201
89,0.246819513345153,0.59893482539234,0.267851796733848
90,0.286772880088242,0.578479931514606,0.258704090097216
91,0.329627154164647,0.622494673565604,0.278388081144846
92,0.345452788241072,0.667139936084603,0.298354049518008
93,0.301056716317541,0.635208735301627,0.284073982407222
94,0.265725980393989,0.614882697432264,0.274983901929396
95,0.284201481803712,0.618171990723945,0.276454918609022
96,0.27472786054686,0.611257158177491,0.273362511483642
