"time","mean","sd","se"
-299,-0.151243613067001,NA,NA
-298,-0.15012337649161,NA,NA
-297,-0.149003139916219,NA,NA
-296,-0.147882903340828,NA,NA
-295,-0.146762666765437,NA,NA
-294,-0.145642430190046,NA,NA
-293,-0.144522193614655,NA,NA
-292,-0.143401957039264,NA,NA
-291,-0.142281720463873,NA,NA
-290,-0.141161483888482,NA,NA
-289,-0.140041247313091,NA,NA
-288,-0.1389210107377,NA,NA
-287,-0.137800774162309,NA,NA
-286,-0.136680537586918,NA,NA
-285,-0.135560301011527,NA,NA
-284,-0.134440064436136,NA,NA
-283,-0.133319827860745,NA,NA
-282,-0.132199591285354,NA,NA
-281,-0.131079354709963,NA,NA
-280,-0.129959118134572,NA,NA
-279,-0.128838881559181,NA,NA
-278,-0.12771864498379,NA,NA
-277,-0.126598408408399,NA,NA
-276,-0.125478171833008,NA,NA
-275,-0.124357935257617,NA,NA
-274,-0.123237698682226,NA,NA
-273,-0.122117462106835,NA,NA
-272,-0.120997225531444,NA,NA
-271,-0.119876988956053,NA,NA
-270,-0.118756752380662,NA,NA
-269,-0.117636515805271,NA,NA
-268,-0.116516279229881,NA,NA
-267,-0.11539604265449,NA,NA
-266,-0.114275806079099,NA,NA
-265,-0.113155569503708,NA,NA
-264,-0.112035332928317,NA,NA
-263,-0.110915096352926,NA,NA
-262,-0.109794859777535,NA,NA
-261,-0.108674623202144,NA,NA
-260,-0.107554386626753,NA,NA
-259,-0.106434150051362,NA,NA
-258,-0.105313913475971,NA,NA
-257,-0.10419367690058,NA,NA
-256,-0.103073440325189,NA,NA
-255,-0.101953203749798,NA,NA
-254,-0.100832967174407,NA,NA
-253,-0.0997127305990156,NA,NA
-252,-0.0985924940236246,NA,NA
-251,-0.0974722574482336,NA,NA
-250,-0.0963520208728427,NA,NA
-249,-0.0952317842974517,NA,NA
-248,-0.0941115477220607,NA,NA
-247,-0.0929913111466697,NA,NA
-246,-0.0918710745712787,NA,NA
-245,-0.0907508379958877,NA,NA
-244,-0.0896306014204967,NA,NA
-243,-0.0885103648451057,NA,NA
-242,-0.0873901282697147,NA,NA
-241,-0.0862698916943237,NA,NA
-240,-0.0851496551189327,NA,NA
-239,-0.0840294185435417,NA,NA
-238,-0.0829091819681508,NA,NA
-237,-0.0817889453927598,NA,NA
-236,-0.0806687088173688,NA,NA
-235,-0.0795484722419778,NA,NA
-234,-0.0784282356665868,NA,NA
-233,-0.0773079990911958,NA,NA
-232,-0.0761877625158048,NA,NA
-231,-0.0750675259404138,NA,NA
-230,-0.0739472893650228,NA,NA
-229,-0.0728270527896318,NA,NA
-228,-0.0717068162142408,NA,NA
-227,-0.0705865796388498,NA,NA
-226,-0.0694663430634588,NA,NA
-225,-0.0683461064880679,NA,NA
-224,-0.0672258699126769,NA,NA
-223,-0.0661056333372859,NA,NA
-222,-0.0649853967618949,NA,NA
-221,-0.0638651601865039,NA,NA
-220,-0.0627449236111129,NA,NA
-219,-0.0616246870357219,NA,NA
-218,-0.0605044504603309,NA,NA
-217,-0.0593842138849399,NA,NA
-216,-0.0582639773095489,NA,NA
-215,-0.0571437407341579,NA,NA
-214,-0.0560235041587669,NA,NA
-213,-0.054903267583376,NA,NA
-212,-0.053783031007985,NA,NA
-211,-0.052662794432594,NA,NA
-210,-0.051542557857203,NA,NA
-209,-0.050422321281812,NA,NA
-208,-0.049302084706421,NA,NA
-207,-0.04818184813103,NA,NA
-206,-0.047061611555639,NA,NA
-205,-0.045941374980248,NA,NA
-204,-0.044821138404857,NA,NA
-203,-0.043700901829466,NA,NA
-202,-0.042580665254075,NA,NA
-201,-0.041460428678684,NA,NA
-200,-0.040340192103293,NA,NA
-199,-0.0392199555279021,NA,NA
-198,-0.0380997189525111,NA,NA
-197,-0.0370511481156999,NA,NA
-196,-0.0360025772788888,NA,NA
-195,-0.0349540064420777,NA,NA
-194,-0.0339054356052665,NA,NA
-193,-0.0328568647684554,NA,NA
-192,-0.0318082939316443,NA,NA
-191,-0.0307597230948331,NA,NA
-190,-0.029711152258022,NA,NA
-189,-0.0286625814212109,NA,NA
-188,-0.0276140105843997,NA,NA
-187,-0.0265654397475886,NA,NA
-186,-0.0255168689107775,NA,NA
-185,-0.0244682980739663,NA,NA
-184,-0.0234197272371552,NA,NA
-183,-0.0223711564003441,NA,NA
-182,-0.0213225855635329,NA,NA
-181,-0.0202740147267218,NA,NA
-180,-0.0192254438899107,NA,NA
-179,-0.0181768730530995,NA,NA
-178,-0.0171283022162884,NA,NA
-177,-0.0160797313794773,NA,NA
-176,-0.0150311605426661,NA,NA
-175,-0.013982589705855,NA,NA
-174,-0.0129340188690439,NA,NA
-173,-0.0118854480322327,NA,NA
-172,-0.0108368771954216,NA,NA
-171,-0.00978830635861048,NA,NA
-170,-0.00873973552179935,NA,NA
-169,-0.00769116468498822,NA,NA
-168,-0.00664259384817709,NA,NA
-167,-0.00559402301136595,NA,NA
-166,-0.00454545217455482,NA,NA
-165,-0.00349688133774368,NA,NA
-164,-0.00244831050093255,NA,NA
-163,-0.00139973966412143,NA,NA
-162,-0.000351168827310292,NA,NA
-161,0.000697402009500844,NA,NA
-160,0.00174597284631197,NA,NA
-159,0.00279454368312311,NA,NA
-158,0.00384311451993424,NA,NA
-157,0.00489168535674538,NA,NA
-156,0.0059402561935565,NA,NA
-155,0.00698882703036764,NA,NA
-154,0.00803739786717877,NA,NA
-153,0.0090859687039899,NA,NA
-152,0.010134539540801,NA,NA
-151,0.0111831103776122,NA,NA
-150,0.0122316812144233,NA,NA
