"time","mean","sd","se"
1,60.3517368986277,15.5727355319375,6.96433904900773
2,60.3540500831586,15.5690704701398,6.96269998354343
3,60.3563632676895,15.5654064856053,6.96106139984593
4,60.3586764522204,15.5617435790951,6.95942329825549
5,60.3609896367514,15.5580817513704,6.95778567911264
6,60.3633028212823,15.5544210031932,6.95614854275808
7,60.3656160058132,15.5507613353259,6.95451188953283
8,60.3679291903441,15.5471027485314,6.95287571977801
9,60.370242374875,15.5434452435731,6.95124003383505
10,60.372555559406,15.5397888212148,6.94960483204554
11,60.3748687439369,15.536133482221,6.94797011475134
12,60.3771819284678,15.5324792273564,6.94633588229445
13,60.3794951129988,15.5288260573864,6.94470213501722
14,60.3818082975297,15.5251739730769,6.9430688732621
15,60.3841214820606,15.5215229751943,6.94143609737185
16,60.3864346665915,15.5178730645053,6.93980380768936
17,60.3887478511225,15.5142242417773,6.93817200455783
18,60.3910610356534,15.5105765077781,6.93654068832061
19,60.3933742201843,15.5069298632759,6.9349098593213
20,60.3956874047152,15.5032843090397,6.93327951790373
21,60.3980005892462,15.4996398458387,6.93164966441196
22,60.400313773777,15.4959964744428,6.93002029919022
23,60.402626958308,15.4923541956221,6.92839142258303
24,60.4049401428389,15.4887130101475,6.92676303493505
25,60.4072533273698,15.4850729187903,6.92513513659122
26,60.4095665119008,15.4814339223221,6.9235077278967
27,60.4118796964317,15.4777960215154,6.92188080919684
28,60.4141928809626,15.4741592171428,6.92025438083724
29,60.4165060654935,15.4705235099776,6.9186284431637
30,60.4188192500245,15.4668889007935,6.91700299652225
31,60.4211324345554,15.4632553903647,6.91537804125912
32,60.4234456190863,15.459622979466,6.91375357772078
33,60.4257588036172,15.4559916688727,6.91212960625395
34,60.4280719881482,15.4523614593604,6.91050612720553
35,60.4303851726791,15.4487323517053,6.90888314092264
36,60.43269835721,15.4451043466842,6.90726064775266
37,60.4350115417409,15.4414774450742,6.90563864804312
38,60.4373247262719,15.437851647653,6.90401714214183
39,60.4396379108028,15.4342269551988,6.90239613039682
40,60.4419510953337,15.4306033684904,6.90077561315633
41,60.4442642798646,15.4269808883067,6.89915559076879
42,60.4465774643956,15.4233595154277,6.89753606358292
43,60.4488906489265,15.4197392506333,6.89591703194756
44,60.4512038334574,15.4161200947044,6.89429849621189
45,60.4535170179883,15.4125020484218,6.89268045672519
46,60.4558302025193,15.4088851125675,6.89106291383707
47,60.4581433870502,15.4052692879234,6.8894458678973
48,60.4604565715811,15.4016545752723,6.88782931925588
49,60.462769756112,15.3980409753971,6.88621326826304
50,60.465082940643,15.3944284890817,6.88459771526922
51,60.4673961251739,15.39081711711,6.88298266062507
52,60.4697093097048,15.3872068602667,6.8813681046815
53,60.4720224942357,15.3835977193369,6.87975404778962
54,60.4743356787667,15.3799896951062,6.87814049030075
55,60.4766488632976,15.3763827883607,6.87652743256646
56,60.4789620478285,15.3727769998869,6.87491487493848
57,60.4812752323594,15.369172330472,6.87330281776884
58,60.4835884168903,15.3655687809034,6.87169126140972
59,60.4859016014213,15.3619663519694,6.8700802062136
60,60.4882147859522,15.3583650444584,6.86846965253309
61,60.4905279704831,15.3547648591595,6.86685960072111
62,60.492841155014,15.3511657968622,6.86525005113073
63,60.495154339545,15.3475678583567,6.86364100411527
64,60.4974675240759,15.3439710444333,6.86203246002824
65,60.4997807086068,15.3403753558832,6.86042441922347
66,60.5020938931377,15.3367807934979,6.8588168820549
67,60.5044070776687,15.3331873580695,6.85720984887674
68,60.5067202621996,15.3295950503903,6.8556033200434
69,60.5090334467305,15.3260038712535,6.85399729590956
70,60.5113466312614,15.3224138214525,6.85239177683003
71,60.5136598157924,15.3188249017814,6.85078676315993
72,60.5159730003233,15.3152371130345,6.84918225525457
73,60.5182861848542,15.3116504560071,6.84757825346949
74,60.5205993693851,15.3080649314944,6.84597475816042
75,60.5229125539161,15.3044805402925,6.84437176968333
76,60.525225738447,15.3008972831978,6.84276928839441
77,60.5275389229779,15.2973151610073,6.84116731465007
78,60.5298521075088,15.2937341745184,6.83956584880697
79,60.5321652920398,15.2901543245292,6.83796489122194
80,60.5344784765707,15.2865756118381,6.83636444225209
81,60.5367916611016,15.2829980372439,6.83476450225466
82,60.5391048456325,15.2794216015462,6.83316507158721
83,60.5414180301635,15.2758463055448,6.83156615060744
84,60.5437312146944,15.2722721500402,6.82996773967337
85,60.5460443992253,15.2686991358333,6.82836983914312
86,60.5483575837562,15.2651272637255,6.82677244937513
87,60.5506707682872,15.2615565345188,6.82517557072801
88,60.5529839528181,15.2579869490154,6.82357920356061
89,60.555297137349,15.2544185080183,6.82198334823196
90,60.5576103218799,15.2508512123309,6.82038800510138
91,60.5599235064109,15.247285062757,6.81879317452836
92,60.5622495771333,15.2437254382972,6.81720126207504
93,60.5645756478558,15.2401669636037,6.81560986381291
94,60.5669017185782,15.2366096394824,6.81401898010223
95,60.5692241560076,15.2330565254966,6.81242997922144
96,60.5715465934371,15.2295045622379,6.81084149296141
97,60.5738690308665,15.2259537505115,6.80925352168233
98,60.5761914682959,15.2224040911234,6.80766606574458
99,60.5785139057253,15.2188555848798,6.8060791255087
100,60.5808117639187,15.2152792853994,6.8044797557595
101,60.5831096221121,15.2117041648316,6.80288091323603
102,60.5854074803055,15.2081302240078,6.80128259831012
103,60.5877053384989,15.2045574637599,6.7996848113538
104,60.5900031966923,15.2009858849204,6.79808755273938
105,60.5923010548857,15.1974154883222,6.79649082283933
106,60.5945989130792,15.1938462747988,6.79489462202642
107,60.5968986966538,15.1902748984651,6.79329745397533
108,60.5991984802285,15.1867047061525,6.79170081543459
109,60.6014982638031,15.1831356986963,6.79010470677775
110,60.6037980473778,15.1795678769323,6.78850912837855
111,60.6060978309524,15.1760012416967,6.786914080611
112,60.6083976145271,15.1724357938262,6.78531956384929
113,60.6106973981018,15.1688715341582,6.78372557846786
114,60.6129971816764,15.1653084635304,6.78213212484139
115,60.6152969652511,15.1617465827812,6.78053920334478
116,60.6175967488257,15.1581858927492,6.77894681435311
117,60.6198965324004,15.1546263942738,6.77735495824176
118,60.6221963159751,15.1510680881949,6.7757636353863
119,60.6244960995498,15.1475109753526,6.77417284616253
120,60.6267958831244,15.143955056588,6.77258259094649
121,60.6290956666991,15.1404003327422,6.7709928701144
122,60.6313954502737,15.1368468046572,6.76940368404279
123,60.6336952338484,15.1332944731752,6.76781503310833
124,60.6359950174231,15.1297433391392,6.76622691768799
125,60.6382948009977,15.1261934033925,6.76463933815892
126,60.6405945845724,15.122644666779,6.76305229489849
127,60.6428943681471,15.119097130143,6.76146578828435
128,60.6451681517109,15.1155249716088,6.75986827042258
129,60.6474419352748,15.1119539941411,6.75827128074978
130,60.6497157188386,15.1083841985772,6.75667481964046
131,60.6519895024025,15.1048155857552,6.75507888746938
132,60.6542632859664,15.1012481565136,6.75348348461154
133,60.6565370695302,15.0976819116913,6.75188861144213
134,60.6588108530941,15.0941168521279,6.75029426833661
135,60.661084636658,15.0905529786634,6.74870045567064
136,60.6633584202218,15.0869902921384,6.74710717382016
137,60.6656322037857,15.0834287933938,6.74551442316125
138,60.6679059873496,15.0798684832715,6.74392220407032
139,60.6701797709134,15.0763093626132,6.74233051692394
140,60.6724535544773,15.0727514322618,6.74073936209893
141,60.6747273380411,15.0691946930602,6.73914873997236
142,60.677001121605,15.0656391458523,6.73755865092152
143,60.6792749051689,15.062084791482,6.73596909532389
144,60.6815486887327,15.058531630794,6.73438007355722
145,60.6838224722966,15.0549796646335,6.7327915859995
146,60.6860962558604,15.0514288938462,6.73120363302892
147,60.6883700394243,15.0478793192784,6.72961621502393
148,60.6906438229882,15.0443309417766,6.72802933236317
149,60.692917606552,15.0407837621881,6.72644298542552
150,60.6951913901159,15.0372377813607,6.72485717459012
151,60.6974651736798,15.0336930001426,6.72327190023633
152,60.6997389572436,15.0301494193826,6.72168716274371
153,60.7020127408075,15.02660703993,6.72010296249206
154,60.7042865243714,15.0230658626345,6.71851929986144
155,60.7065603079352,15.0195258883465,6.71693617523213
156,60.7088340914991,15.0159871179167,6.71535358898458
157,60.7111078750629,15.0124495521965,6.71377154149954
