"","sTN","s.dp"
"1",1,53.6146127999999
"2",2,53.6532450666667
"3",3,53.8067978666667
"4",4,53.8872701333334
"5",5,53.8780653333333
"6",6,53.8213024000001
"7",7,53.6854618666666
"8",8,53.6118234666667
"9",9,53.6865776000001
"10",10,53.7243730666667
"11",11,53.7346936
"12",12,53.8055426666667
"13",13,53.8607714666667
"14",14,53.9200448
"15",15,53.8963354666666
"16",16,53.8776469333334
"17",17,53.7405512000001
"18",18,53.6876933333333
"19",19,53.7225600000002
"20",20,53.6379037333334
"21",21,53.6048501333334
"22",22,53.6809989333334
"23",23,53.7691418666666
"24",24,53.7882488
"25",25,53.91084
"26",26,53.8776469333334
"27",27,53.8101450666667
"28",28,53.7532426666667
"29",29,53.8397119999999
"30",30,53.7712338666668
"31",31,53.7875514666667
"32",32,53.9385938666667
"33",33,53.9190685333333
"34",34,53.8531008000001
"35",35,53.8602136
"36",36,53.8466853333332
"37",37,53.7973141333333
"38",38,53.7723496000001
"39",39,53.7208863999999
"40",40,53.5978768000001
"41",41,53.6295357333332
"42",42,53.6008056000001
"43",43,53.4729146666666
"44",44,53.4457186666667
"45",45,53.4854666666666
"46",46,53.5603602666668
"47",47,53.4948109333335
"48",48,53.4687306666668
"49",49,53.5146152
"50",50,53.542648
"51",51,53.5649626666666
"52",52,53.4994133333333
"53",53,53.5847669333333
"54",54,53.5688677333333
"55",55,53.5978768000001
"56",56,53.5982952
"57",57,53.5688677333333
"58",58,53.5415322666668
"59",59,53.5628706666667
"60",60,53.6034554666668
"61",61,53.4835141333333
"62",62,53.4740304000001
"63",63,53.5677520000001
"64",64,53.5867194666667
"65",65,53.6199125333333
"66",66,53.6119629333333
"67",67,53.6155890666666
"68",68,53.5768173333333
"69",69,53.6069421333333
"70",70,53.6475269333334
"71",71,53.7561714666667
"72",72,53.7673288000001
"73",73,53.7409696
"74",74,53.7187944
"75",75,53.7722101333332
"76",76,53.8002429333333
"77",77,53.7674682666667
"78",78,53.7293938666667
"79",79,53.6609157333333
"80",80,53.6729098666668
"81",81,53.6695626666666
"82",82,53.6317672
"83",83,53.6487821333335
"84",84,53.6242359999999
"85",85,53.6895064000001
"86",86,53.7048477333334
"87",87,53.7698392
"88",88,53.7591002666667
"89",89,53.6220045333334
"90",90,53.5868589333335
"91",91,53.6706784000001
"92",92,53.6160074666668
"93",93,53.6377642666666
"94",94,53.7818333333335
"95",95,53.9016351999999
"96",96,53.8180946666667
"97",97,53.7373434666667
"98",98,53.7593792000001
"99",99,53.8462669333333
"100",100,53.8316229333334
"101",101,53.7433405333333
"102",102,53.6662154666666
"103",103,53.6164258666667
"104",104,53.6153101333335
"105",105,53.5731912
"106",106,53.5959242666667
"107",107,53.6411114666666
"108",108,53.7369250666667
"109",109,53.8201866666666
"110",110,53.8107029333334
"111",111,53.8044269333334
"112",112,53.7012216
"113",113,53.6275832000001
"114",114,53.6823936
"115",115,53.7259072000001
"116",116,53.7761152
"117",117,53.8733234666667
"118",118,53.7804386666666
"119",119,53.6829514666667
"120",120,53.6454349333335
"121",121,53.7454325333335
"122",122,53.7949432
"123",123,53.9095847999999
"124",124,53.856448
"125",125,53.7547768000001
"126",126,53.7522664
"127",127,53.7966168
"128",128,53.7434800000001
